p cnf 100 460
-23 54 86 0
-8 -86 93 0
-47 -66 -91 0
21 -22 75 0
27 41 58 0
-26 65 -97 0
13 41 -53 0
-26 -39 84 0
11 -38 -85 0
-63 68 -92 0
54 62 83 0
21 -39 53 0
-1 -19 94 0
37 78 -88 0
2 5 28 0
17 59 89 0
-35 -44 -84 0
5 27 75 0
3 -53 -71 0
14 -69 80 0
-13 -75 -96 0
-29 -35 78 0
-2 45 -83 0
-22 -58 -62 0
-11 57 72 0
-14 -29 44 0
61 -63 93 0
-21 57 -58 0
4 37 55 0
-49 60 66 0
34 66 76 0
-54 56 72 0
-39 -52 78 0
2 -17 49 0
-3 -12 96 0
54 82 100 0
4 28 70 0
-12 -90 -99 0
-55 -70 -78 0
32 40 68 0
17 27 -79 0
8 54 73 0
-13 -25 -87 0
59 70 83 0
-27 -45 -67 0
47 -50 -62 0
12 -64 -93 0
-11 -19 -64 0
15 -33 47 0
7 71 89 0
2 -25 39 0
-23 67 76 0
75 -90 -95 0
-35 -68 87 0
72 73 -74 0
15 -20 -92 0
-13 18 -62 0
34 -56 92 0
10 -14 25 0
-19 -29 91 0
14 41 44 0
-1 -7 -34 0
-8 -30 54 0
-12 -49 52 0
6 -55 87 0
-33 48 -79 0
-19 -72 87 0
22 55 65 0
-5 50 53 0
14 -24 46 0
-29 63 -100 0
-18 41 -48 0
18 29 56 0
27 31 66 0
11 25 64 0
-25 -39 -79 0
42 -43 94 0
15 50 -57 0
5 13 -79 0
-26 -57 71 0
-17 -41 47 0
-1 -15 86 0
5 18 26 0
11 -84 -99 0
6 32 43 0
37 -66 -100 0
-14 62 -97 0
5 40 91 0
1 -28 -39 0
-22 67 97 0
16 27 80 0
6 63 92 0
28 -45 73 0
6 86 93 0
-10 -76 78 0
21 -76 99 0
-19 -56 89 0
-19 -30 85 0
42 -67 79 0
-24 30 76 0
-2 5 33 0
38 -55 -87 0
-16 -58 70 0
12 39 40 0
-5 -85 87 0
17 -41 94 0
-27 -76 83 0
-23 -26 98 0
-39 -47 -66 0
-16 80 99 0
-23 -86 90 0
-20 -32 95 0
76 91 -92 0
-16 45 -67 0
2 25 -34 0
-24 -33 -94 0
21 -34 -76 0
56 -66 -73 0
-23 -82 -90 0
4 -69 -72 0
-19 -57 72 0
-17 -35 39 0
-4 -12 -87 0
-11 -18 48 0
36 68 -87 0
-1 -4 -29 0
8 -43 99 0
-12 83 -92 0
63 -72 -77 0
-36 -74 95 0
-28 -34 62 0
7 40 47 0
-40 42 52 0
-17 19 49 0
3 -24 -44 0
-36 90 -92 0
-13 77 80 0
37 64 -85 0
-27 58 -63 0
13 26 -35 0
-57 64 65 0
22 77 -81 0
25 27 -41 0
-59 -60 76 0
10 21 81 0
-18 32 80 0
5 21 -53 0
-17 36 -79 0
-8 -86 -87 0
-35 -61 87 0
22 -39 -42 0
-36 71 -91 0
8 -67 -94 0
-57 -59 -75 0
25 52 62 0
57 -74 -83 0
-2 8 -95 0
10 27 64 0
-8 32 48 0
-38 -42 -63 0
7 -35 -62 0
8 28 56 0
-19 -68 -69 0
15 -22 -41 0
1 49 -80 0
5 31 73 0
10 -39 53 0
20 -31 -68 0
-5 -23 -91 0
-63 70 83 0
-40 58 95 0
-9 86 94 0
1 54 -65 0
22 -66 -90 0
-14 52 -79 0
6 -31 67 0
28 33 -96 0
-41 -80 90 0
-48 -63 86 0
-35 90 -97 0
15 66 72 0
-30 -44 -78 0
-28 -33 -55 0
-60 -65 78 0
-51 84 -96 0
-29 76 84 0
28 -39 -85 0
5 -73 85 0
-10 40 -98 0
6 -67 73 0
-40 62 69 0
21 -41 44 0
10 -23 -59 0
-32 -77 83 0
-14 21 -61 0
6 17 -65 0
-29 -41 -70 0
-48 76 -94 0
8 -76 82 0
2 -47 71 0
-14 -25 -73 0
-17 -76 -94 0
4 99 100 0
17 -23 50 0
-51 -67 80 0
-8 -40 67 0
-17 -26 60 0
-3 28 51 0
-40 47 83 0
-12 30 -42 0
-11 -43 -70 0
14 91 -97 0
34 -38 -40 0
-1 -22 87 0
-1 -62 -94 0
-16 -55 67 0
-16 26 -64 0
23 -56 67 0
28 71 -87 0
1 32 -35 0
5 32 -97 0
-28 55 72 0
-16 -34 -97 0
-12 -17 86 0
11 -14 49 0
2 -65 92 0
-12 -99 100 0
-22 -25 -38 0
9 52 -99 0
-41 54 -82 0
-7 -48 -72 0
3 -5 -21 0
29 -65 82 0
74 79 -99 0
-5 -33 79 0
-32 -80 -83 0
10 65 -68 0
-16 -75 -81 0
-7 -49 53 0
2 85 95 0
2 -22 -48 0
-21 -76 88 0
12 25 35 0
-30 -37 -58 0
64 65 -87 0
-21 45 80 0
21 38 -45 0
