p cnf 100 440
42 -64 85 0
-32 -40 -43 0
57 -61 -83 0
45 48 93 0
-1 -64 -69 0
-30 62 -67 0
3 47 51 0
-33 -47 91 0
-38 -40 87 0
4 -52 -61 0
-5 -93 96 0
-32 -83 91 0
-5 -36 68 0
2 -47 -97 0
-32 44 48 0
-32 59 -88 0
-12 -62 -86 0
12 19 45 0
-13 -24 94 0
25 56 -86 0
-86 87 -89 0
-15 53 -88 0
28 -33 -58 0
-26 -71 98 0
-41 -48 -54 0
-21 38 -69 0
17 -52 -82 0
62 -80 -98 0
-5 -62 97 0
-14 89 -95 0
7 -41 -75 0
4 63 79 0
-4 53 -88 0
11 13 -55 0
30 35 -49 0
3 -30 -66 0
-24 71 -79 0
9 73 98 0
4 -18 38 0
47 50 -100 0
-29 59 -99 0
-24 88 91 0
-60 68 78 0
7 40 -80 0
5 -12 -100 0
-10 68 -70 0
12 -39 54 0
-57 60 82 0
-6 42 67 0
3 -20 33 0
26 33 -78 0
9 54 -92 0
28 -44 96 0
10 -22 94 0
-10 21 -77 0
-18 -36 58 0
-12 68 -94 0
-58 73 94 0
-23 -83 -96 0
-34 35 -73 0
63 -70 76 0
42 -80 82 0
47 -62 -87 0
3 -42 94 0
50 78 90 0
-9 -48 50 0
-16 -34 -36 0
5 -72 -75 0
11 75 97 0
-10 -30 -31 0
6 33 -84 0
38 -69 -99 0
-7 -62 -70 0
-7 -43 -65 0
23 -32 -87 0
21 -46 -65 0
28 33 68 0
-43 49 70 0
11 -57 -91 0
-10 -23 -45 0
65 69 79 0
28 -46 92 0
-17 -35 -36 0
-13 -56 -94 0
-13 49 86 0
-42 -47 -53 0
1 55 -73 0
-12 -17 82 0
-58 -77 85 0
-15 -86 98 0
43 -57 -63 0
-9 24 74 0
-29 31 -88 0
19 35 37 0
17 43 100 0
-59 -60 -64 0
42 -60 -83 0
-4 19 85 0
-27 -81 83 0
-22 82 -97 0
27 32 44 0
25 -73 -75 0
-47 -57 -60 0
32 63 -83 0
-22 -37 -70 0
4 -20 82 0
34 63 -82 0
56 66 -93 0
-4 -86 92 0
3 11 -84 0
-4 86 100 0
-52 -69 73 0
-30 35 57 0
-51 -79 100 0
-2 4 -46 0
-20 -80 -91 0
-79 -93 96 0
-76 -91 94 0
12 -89 -95 0
11 45 -58 0
-5 52 85 0
-17 -39 71 0
3 56 -66 0
-5 66 -97 0
95 -97 99 0
17 54 -77 0
18 85 88 0
-66 -89 93 0
-9 46 -76 0
22 52 85 0
59 67 -83 0
-18 -20 53 0
-8 87 91 0
-56 -65 70 0
-24 -74 84 0
1 -56 87 0
-32 -61 -86 0
-56 -88 -100 0
47 -69 -72 0
-72 86 93 0
-33 -61 69 0
-77 85 -99 0
3 -4 -22 0
-44 83 93 0
-3 7 -23 0
37 -52 -84 0
-2 -98 100 0
8 -9 83 0
-43 -57 83 0
-6 28 -33 0
-15 32 86 0
-23 -34 88 0
5 62 85 0
-9 72 -80 0
18 29 55 0
19 -64 97 0
48 -66 95 0
26 -53 -91 0
19 44 -92 0
15 54 -62 0
-18 29 -85 0
-22 38 -70 0
-19 27 51 0
13 -57 64 0
3 4 -24 0
11 14 99 0
-25 32 -86 0
-22 58 79 0
83 -87 99 0
8 -57 -67 0
21 45 -56 0
-3 6 -61 0
-20 -29 -54 0
28 -34 -95 0
-54 78 80 0
56 -69 -87 0
16 64 80 0
-37 51 90 0
36 59 -65 0
-17 75 99 0
11 -48 99 0
-20 23 56 0
18 -36 -77 0
56 -70 -95 0
32 38 -98 0
32 -61 -70 0
-12 -29 46 0
-4 81 -93 0
8 29 95 0
8 -40 -54 0
-27 -51 66 0
13 25 27 0
76 -93 96 0
39 -42 -70 0
24 -63 97 0
-67 80 96 0
2 -24 -94 0
33 53 -58 0
-8 -31 36 0
29 63 -86 0
-11 40 48 0
-3 42 -95 0
12 -38 -49 0
-10 -34 -77 0
-53 -76 -83 0
1 55 88 0
-66 97 100 0
59 78 -98 0
4 -6 -75 0
-22 41 45 0
4 -39 79 0
-11 15 -42 0
-17 81 -85 0
33 -65 81 0
-58 74 -84 0
22 52 -70 0
-23 -70 100 0
-11 -53 -67 0
-50 -68 74 0
42 -45 -92 0
5 -22 -32 0
-16 28 30 0
42 51 -53 0
9 -22 -44 0
-68 88 96 0
65 -66 84 0
21 -59 84 0
1 6 -46 0
-12 -42 -51 0
-40 41 74 0
-7 60 -83 0
6 46 -74 0
-16 46 76 0
-33 39 -54 0
29 80 -86 0
-30 -33 99 0
3 10 52 0
2 -25 -83 0
-24 69 -99 0
7 -68 -100 0
13 78 -89 0
23 -51 67 0
6 17 65 0
-12 -43 -68 0
-9 -39 86 0
5 -84 92 0
-32 57 83 0
1 27 -51 0
43 47 -68 0
-11 53 -81 0
1 34 58 0
28 30 -68 0
-76 -81 -85 0
23 32 -42 0
9 -17 67 0
30 74 -92 0
8 -92 -93 0
1 -42 -58 0
23 33 41 0
3 -9 43 0
7 -52 61 0
39 -40 93 0
13 -35 -57 0
10 -73 -76 0
-11 -47 53 0
47 73 -76 0
-13 -27 44 0
-11 -58 93 0
-76 -86 98 0
-30 -57 72 0
-37 43 63 0
-21 96 -100 0
68 82 -92 0
-55 95 -97 0
20 77 92 0
15 -85 -95 0
8 27 88 0
-8 -31 -97 0
-40 42 -49 0
-1 69 -99 0
-27 -85 -88 0
41 50 67 0
-28 77 82 0
-6 -78 -88 0
44 65 -88 0
1 88 -89 0
-47 -71 98 0
51 52 -66 0
49 79 81 0
-72 75 85 0
-19 -64 86 0
37 -39 -90 0
31 -95 -97 0
25 41 -52 0
15 -29 -45 0
22 -23 74 0
-15 -82 -96 0
2 -44 78 0
44 57 85 0
30 -76 -82 0
-6 9 82 0
-55 -73 -87 0
17 -20 21 0
24 28 65 0
-71 -77 -99 0
-28 70 90 0
-62 75 96 0
21 -42 97 0
-3 56 -93 0
46 63 89 0
6 -60 -80 0
21 23 -53 0
-88 91 92 0
1 48 98 0
-15 -64 74 0
32 -81 -100 0
-10 -19 24 0
-30 -67 92 0
-23 -40 52 0
56 57 74 0
4 64 73 0
45 50 92 0
-4 28 94 0
19 -39 75 0
28 54 62 0
55 66 -97 0
31 -33 64 0
13 -82 -88 0
-20 -32 -90 0
-10 -29 62 0
-55 -74 90 0
-15 -70 76 0
5 -48 90 0
-3 -53 71 0
-3 18 66 0
-32 -58 -60 0
15 -51 -58 0
8 72 -94 0
2 -59 -73 0
-69 85 87 0
-3 -49 -59 0
26 29 -59 0
11 -30 -44 0
-20 70 -75 0
-45 -91 -97 0
-28 -29 55 0
1 -3 -79 0
-64 88 100 0
-2 40 -65 0
-21 -32 98 0
-60 68 -71 0
-54 -80 84 0
41 -62 -92 0
-27 -56 89 0
-22 65 76 0
-8 42 100 0
21 75 94 0
53 -60 -64 0
65 72 -97 0
-41 -80 88 0
-40 -61 91 0
-39 45 -84 0
-36 -77 -79 0
9 61 98 0
23 -35 57 0
38 68 81 0
-26 -88 93 0
-31 -60 -86 0
-41 46 -85 0
-21 -57 59 0
-31 54 81 0
3 -29 57 0
23 49 59 0
14 -54 87 0
-42 72 -76 0
25 -51 94 0
-57 71 73 0
-23 -68 -92 0
-47 -79 -85 0
-42 60 -90 0
-26 -39 -43 0
55 -56 -58 0
-43 -60 -94 0
-12 43 50 0
3 -28 -72 0
-1 54 -83 0
11 73 91 0
-23 31 -91 0
-53 -76 79 0
19 52 66 0
-1 18 63 0
-3 -57 -98 0
-35 39 -100 0
26 57 -95 0
-8 22 -61 0
-16 -50 -66 0
1 23 90 0
26 -57 -65 0
-2 14 33 0
-6 46 84 0
-26 32 100 0
-16 30 -54 0
29 81 -97 0
21 -29 91 0
-13 61 -89 0
-7 -57 86 0
14 -31 -63 0
73 82 88 0
-15 90 -97 0
2 -45 48 0
-7 -72 -95 0
-56 -88 -94 0
-15 25 38 0
57 68 80 0
16 23 -58 0
-5 27 93 0
11 35 94 0
6 -67 -72 0
27 -35 54 0
34 -37 -67 0
-3 37 -72 0
-50 79 85 0
14 83 98 0
-1 -51 -98 0
-38 -46 -59 0
-8 29 -57 0
-23 -43 45 0
-47 57 -82 0
-11 -39 -41 0
44 -58 -61 0
22 -74 -76 0
37 43 83 0
13 -28 -82 0
42 -46 79 0
-14 -28 -31 0
-65 -78 82 0
15 -21 92 0
58 68 -90 0
9 31 -40 0
27 -75 -99 0
