p cnf 100 500
11 -17 44 0
-29 37 70 0
5 -47 -98 0
-42 -63 -90 0
-8 -89 100 0
-18 19 -35 0
18 23 72 0
31 81 -95 0
-25 -54 -87 0
-50 -67 86 0
-10 -17 69 0
33 -48 -92 0
23 -27 -73 0
46 64 -65 0
-37 -42 68 0
-19 46 -62 0
-17 -84 98 0
-3 -77 -93 0
-23 -25 87 0
43 -51 56 0
38 55 83 0
-23 48 -92 0
-15 23 -81 0
-2 81 98 0
13 -25 -26 0
-62 79 81 0
-9 -16 73 0
-19 20 -37 0
-41 -67 94 0
5 32 -84 0
-24 -91 93 0
-26 -41 56 0
-32 64 -81 0
36 40 65 0
20 -44 61 0
-9 -60 86 0
-4 33 41 0
53 -86 -90 0
-16 -17 -83 0
25 35 -44 0
61 84 99 0
28 43 57 0
-55 63 74 0
-43 -51 52 0
25 70 -87 0
47 82 96 0
12 17 -55 0
49 -55 93 0
19 63 79 0
-49 95 100 0
20 52 94 0
-41 -65 70 0
29 -39 -89 0
-21 -34 83 0
28 -32 46 0
-7 60 -68 0
34 74 85 0
22 -26 27 0
11 -69 82 0
-21 -33 -58 0
-26 -44 -94 0
16 -19 -79 0
-15 -91 -99 0
10 -14 -25 0
-12 -76 94 0
-38 46 95 0
10 27 99 0
63 -76 94 0
16 -53 -66 0
23 -39 69 0
7 -38 -94 0
-5 -60 -68 0
-21 66 -74 0
-57 -81 -93 0
39 87 95 0
-1 -43 57 0
-62 -68 -81 0
-16 65 -93 0
-31 52 -71 0
20 25 -87 0
-11 -40 -59 0
43 69 100 0
39 68 -74 0
-43 48 -52 0
-30 64 69 0
-27 -71 -83 0
18 -50 52 0
-36 41 98 0
9 -35 80 0
-22 -25 -46 0
-11 -51 92 0
9 15 -64 0
-21 -61 -62 0
42 -91 -94 0
-33 -63 80 0
-11 -24 -39 0
-10 48 77 0
34 -73 96 0
25 -42 51 0
-15 41 94 0
22 53 -65 0
76 -88 90 0
-2 -50 -71 0
66 82 85 0
31 77 79 0
-31 -62 66 0
-18 59 72 0
-1 -38 -51 0
2 67 -100 0
-26 -51 -94 0
-18 28 38 0
8 65 78 0
-6 -51 -58 0
9 -58 -90 0
26 69 -86 0
-13 20 50 0
19 -21 47 0
37 -81 -95 0
-50 -74 -77 0
-26 -38 -88 0
27 -75 -85 0
27 -60 73 0
-8 -11 -87 0
56 80 100 0
3 78 99 0
19 -40 -74 0
21 -67 77 0
68 -74 84 0
26 -51 81 0
-26 -33 -100 0
24 45 74 0
29 54 -55 0
14 26 49 0
19 -36 73 0
-31 81 97 0
-3 36 -100 0
1 -8 39 0
-43 46 58 0
18 79 -80 0
-12 -33 -79 0
-79 87 100 0
-32 46 74 0
16 -63 74 0
-23 70 -85 0
-11 29 59 0
6 20 35 0
21 -51 85 0
-31 -41 82 0
