p cnf 100 480
-7 -16 -40 0
-58 78 -95 0
31 68 96 0
-11 36 82 0
-54 -61 -62 0
-7 47 -75 0
7 -19 69 0
-2 -12 -79 0
37 57 -90 0
-26 55 -81 0
-7 39 -73 0
-49 -64 -84 0
-34 77 88 0
7 -24 -92 0
11 40 41 0
-7 -32 72 0
-10 -83 -92 0
39 -67 -68 0
16 -20 -31 0
26 -59 60 0
8 20 89 0
13 -62 85 0
11 -13 -89 0
10 -39 -95 0
-18 -24 51 0
43 61 97 0
-3 62 -93 0
-23 -77 90 0
43 57 73 0
-26 27 -62 0
4 22 66 0
53 56 94 0
18 -45 -67 0
-9 72 88 0
68 94 -98 0
-15 -83 -100 0
-8 26 -68 0
19 34 86 0
-24 -30 60 0
13 -35 37 0
-19 85 99 0
19 -38 -55 0
-44 80 85 0
14 22 40 0
-20 -83 -90 0
-13 41 74 0
23 -47 83 0
62 65 -75 0
18 34 64 0
52 63 92 0
1 30 66 0
-29 75 91 0
3 47 78 0
44 -75 93 0
-32 -33 -59 0
-24 -40 -83 0
52 -71 -87 0
51 -76 -82 0
5 26 -71 0
33 73 92 0
-28 -35 -48 0
6 64 -96 0
-22 -88 97 0
-14 81 -87 0
-20 41 -83 0
68 -86 94 0
34 84 -95 0
5 6 -31 0
44 -64 87 0
30 41 -66 0
32 -45 -60 0
-13 -47 63 0
72 -81 -84 0
13 -35 73 0
-78 -80 -81 0
27 58 97 0
-46 -51 76 0
-13 75 -98 0
-12 33 -36 0
18 -25 -43 0
31 39 -81 0
-39 -69 -87 0
5 -41 -78 0
40 59 96 0
44 56 -60 0
3 -19 -68 0
-6 21 100 0
9 27 75 0
-10 -15 17 0
-22 57 68 0
-27 48 -67 0
-15 -69 -89 0
-33 -77 86 0
7 -76 -81 0
22 -30 48 0
33 -44 77 0
26 -30 -50 0
-29 60 81 0
-35 -74 -79 0
-28 68 78 0
-24 -52 73 0
2 -21 -83 0
16 -75 91 0
52 -73 -97 0
27 51 -54 0
71 81 96 0
74 -76 -94 0
22 86 -95 0
-45 -48 73 0
21 -81 87 0
-3 -35 43 0
5 27 72 0
-51 64 -72 0
25 30 37 0
5 -46 -84 0
-4 -38 95 0
10 38 41 0
1 2 -62 0
6 37 69 0
-2 14 -41 0
36 50 62 0
4 52 -79 0
3 4 42 0
23 -35 -100 0
42 -56 -80 0
-16 -17 -63 0
-24 -33 -70 0
-64 84 -85 0
-56 -90 -99 0
-1 83 88 0
29 58 -82 0
-33 -57 -69 0
-12 -30 40 0
-2 -72 87 0
-24 -27 74 0
32 -53 -96 0
51 -60 -90 0
3 82 -96 0
-30 -57 66 0
-44 65 82 0
7 89 91 0
1 -70 -86 0
-49 66 99 0
-12 13 39 0
-5 27 -96 0
-77 94 -96 0
23 47 65 0
-9 22 -68 0
4 11 95 0
3 48 -49 0
-12 13 -92 0
50 -68 78 0
-56 79 86 0
52 -57 -82 0
69 75 83 0
22 -35 60 0
-10 -15 -100 0
11 -12 47 0
-38 -40 -50 0
70 -79 100 0
-36 65 -67 0
1 52 58 0
5 -52 -79 0
-24 59 72 0
25 -52 -73 0
-55 -66 -80 0
