p cnf 100 440
-32 -55 -76 0
6 -28 70 0
46 47 -50 0
-6 -29 -61 0
-23 -84 100 0
45 -57 74 0
-61 63 74 0
22 50 -54 0
15 93 100 0
32 -37 -62 0
38 -90 -97 0
26 -38 -50 0
-27 -30 52 0
-14 -43 46 0
-28 -33 -73 0
24 45 75 0
-29 53 54 0
-47 93 96 0
7 60 -81 0
-35 -53 93 0
46 71 -74 0
-1 -17 -31 0
18 -40 -73 0
-30 -46 -98 0
55 73 87 0
8 -17 -65 0
21 -29 -58 0
-22 -95 96 0
-24 42 -85 0
23 44 -50 0
-9 16 -79 0
27 -30 -56 0
37 -63 65 0
-7 -45 -89 0
8 -17 -50 0
-2 -29 92 0
24 -40 -43 0
18 -37 63 0
8 42 44 0
-10 -13 -47 0
54 58 -68 0
10 50 -99 0
-17 -41 64 0
33 -39 89 0
35 40 49 0
20 -39 -73 0
-56 59 78 0
13 31 -99 0
6 54 95 0
-3 83 90 0
-3 -52 -83 0
11 -31 45 0
16 -43 -59 0
-10 -64 -72 0
62 -64 89 0
-3 -45 48 0
10 -41 79 0
54 94 95 0
52 70 80 0
-28 -38 -70 0
-24 -60 -78 0
80 84 93 0
-39 52 -56 0
53 -89 91 0
-25 -36 -93 0
-30 39 -40 0
21 34 -51 0
-4 -62 -82 0
70 -90 -92 0
4 57 -97 0
-17 -34 -91 0
46 -59 -73 0
-4 9 100 0
53 65 -95 0
-14 -56 -71 0
-10 -35 -81 0
-65 -66 -87 0
2 -52 -71 0
-17 -46 -89 0
22 69 -70 0
-23 39 -57 0
-85 -87 93 0
44 -97 99 0
41 -86 -91 0
11 -35 -71 0
-36 42 -48 0
54 79 -92 0
-43 -90 94 0
41 51 84 0
-14 -36 -44 0
-8 -18 -89 0
-4 -26 31 0
-7 -12 66 0
-66 80 92 0
1 8 92 0
33 53 67 0
4 -5 -84 0
30 51 87 0
-13 44 91 0
27 -52 -86 0
-47 -78 82 0
31 90 94 0
48 69 79 0
-10 36 48 0
-26 51 96 0
-14 52 71 0
-22 -55 -60 0
41 49 51 0
19 -58 -84 0
-34 51 81 0
-2 35 -86 0
32 -67 -77 0
13 -34 78 0
31 71 -84 0
48 65 74 0
25 82 92 0
28 -85 92 0
-12 -74 100 0
-12 -13 81 0
26 -44 -82 0
-26 42 54 0
18 -28 95 0
-20 -57 99 0
24 -28 -53 0
2 -48 -92 0
-21 66 -79 0
-41 80 -91 0
1 -42 63 0
40 62 -95 0
-35 -36 -57 0
-39 -45 64 0
2 9 81 0
3 59 -88 0
26 -41 -64 0
-3 -32 36 0
25 -64 80 0
61 69 74 0
5 28 -44 0
-29 35 54 0
27 65 86 0
25 57 85 0
-6 -8 -68 0
1 -24 92 0
19 30 -59 0
-35 -53 -74 0
-15 -65 86 0
-2 -44 67 0
9 12 -74 0
9 30 66 0
1 12 59 0
-14 -16 39 0
-10 36 -46 0
-5 -31 59 0
42 57 -82 0
-10 28 94 0
14 41 86 0
58 59 96 0
-18 31 -91 0
-33 40 -46 0
29 -44 85 0
31 57 85 0
25 -34 -68 0
-21 -23 32 0
-10 17 -96 0
-26 -78 -92 0
-22 54 -96 0
12 -31 -50 0
-50 -66 84 0
13 -27 93 0
25 44 -94 0
-31 58 -86 0
-24 27 99 0
14 46 -56 0
49 -54 77 0
-1 -8 79 0
17 -35 -39 0
-12 51 -58 0
54 -66 -78 0
-18 -40 84 0
-16 -41 72 0
12 17 42 0
-6 -66 100 0
-8 69 76 0
71 84 -93 0
30 -60 75 0
-2 -25 -55 0
-17 42 87 0
-9 -15 -99 0
6 72 -76 0
56 86 -95 0
36 -66 -77 0
-23 25 44 0
-78 90 -93 0
-8 11 -12 0
30 -87 96 0
7 17 -54 0
40 -65 77 0
35 -38 -82 0
6 74 -91 0
-9 -42 95 0
-35 80 -92 0
7 -35 -96 0
-31 -64 -97 0
6 19 95 0
-19 -57 69 0
23 -34 -75 0
-30 -47 -87 0
-22 53 87 0
-43 -56 -97 0
6 -11 68 0
49 -58 -62 0
13 -31 -79 0
21 -45 48 0
19 -27 46 0
-13 29 63 0
38 62 -77 0
14 -41 90 0
12 75 -82 0
-40 42 -96 0
-43 -64 -77 0
-50 -52 -63 0
-49 53 -83 0
-3 19 -63 0
-33 47 -52 0
24 -25 35 0
63 -78 95 0
-29 35 48 0
6 -55 -64 0
53 -80 -96 0
4 48 60 0
-7 18 -79 0
1 -53 -66 0
19 -20 97 0
-21 22 54 0
43 84 85 0
-34 78 -95 0
1 51 89 0
43 -57 -72 0
-23 34 -70 0
4 65 -86 0
9 11 75 0
11 -89 -97 0
30 -86 98 0
28 -29 -51 0
37 -92 -99 0
-6 -13 43 0
47 -94 100 0
59 94 -99 0
15 49 -50 0
4 -8 -89 0
15 -22 82 0
-67 -83 -96 0
24 -34 68 0
-58 -66 95 0
57 63 -96 0
-21 38 51 0
-31 -55 77 0
6 -62 -98 0
2 10 92 0
64 -76 -87 0
-25 56 99 0
-34 -53 73 0
5 -17 -73 0
-17 -79 97 0
14 61 90 0
2 -10 -57 0
1 5 -78 0
11 62 70 0
2 -21 44 0
-56 95 96 0
27 -77 -91 0
-6 -86 89 0
12 -26 27 0
-64 86 -90 0
41 -74 98 0
10 41 -58 0
31 -68 -95 0
39 -52 -87 0
44 47 -75 0
22 23 54 0
14 -31 -37 0
63 -89 94 0
3 23 -55 0
71 90 -92 0
40 -75 -89 0
-44 56 91 0
7 54 61 0
-15 25 -72 0
37 -94 96 0
36 81 86 0
30 -48 -70 0
-12 -23 -82 0
-38 -58 -73 0
28 -45 68 0
25 -54 -66 0
-31 53 -92 0
35 41 58 0
32 -37 86 0
35 37 54 0
-10 -46 94 0
-54 -80 91 0
-4 -11 38 0
5 7 40 0
17 49 -61 0
-8 31 -82 0
-6 -19 40 0
56 -67 100 0
-18 -57 -60 0
-5 7 91 0
23 33 72 0
1 -6 20 0
-20 60 84 0
-24 49 -67 0
42 -50 87 0
1 -5 -43 0
-3 -28 78 0
34 -49 -92 0
72 83 97 0
-2 -79 86 0
30 43 93 0
-1 -65 99 0
14 49 -88 0
29 41 -76 0
3 12 -69 0
-30 52 -58 0
5 37 -41 0
-47 -48 56 0
5 -18 -78 0
38 54 78 0
-34 -52 74 0
17 48 52 0
8 -22 -41 0
-6 -15 69 0
-9 -14 -30 0
-33 -60 66 0
-21 -59 -99 0
40 -87 96 0
51 59 63 0
-62 75 95 0
-10 29 82 0
28 -41 -77 0
16 -57 87 0
14 -38 -80 0
-34 38 66 0
-35 -73 87 0
21 47 87 0
13 -44 99 0
22 -25 -47 0
-65 -79 -91 0
-19 60 96 0
8 -17 39 0
-14 34 -61 0
-33 40 -89 0
64 80 93 0
-47 53 -83 0
19 27 -77 0
-26 34 -57 0
10 52 -100 0
-16 22 -53 0
3 -9 -18 0
20 56 86 0
70 -84 -86 0
-1 -43 -82 0
10 -19 -32 0
25 58 94 0
45 -54 -79 0
-7 -10 11 0
-17 -33 63 0
28 -43 50 0
-61 76 -87 0
55 -70 -93 0
10 -16 86 0
9 -46 53 0
-9 -18 38 0
9 -14 26 0
28 -32 -94 0
3 21 -29 0
8 -41 75 0
-1 -87 89 0
-4 -25 -80 0
-42 -67 79 0
1 15 -36 0
-7 -36 77 0
60 -73 -98 0
-4 18 -21 0
6 -31 86 0
-30 -54 -78 0
24 27 -79 0
31 65 86 0
-11 -58 96 0
10 39 93 0
-45 -46 61 0
50 51 -73 0
-50 55 -75 0
52 -55 -72 0
10 15 33 0
-5 -60 89 0
-2 8 -85 0
-56 -60 -75 0
12 75 -97 0
-12 -24 -42 0
-4 34 78 0
15 -21 -76 0
10 -44 -86 0
2 55 99 0
-2 -12 -95 0
-17 72 95 0
-12 50 -77 0
34 -45 -86 0
7 -32 72 0
-12 55 -64 0
-43 48 75 0
51 58 68 0
20 -27 98 0
17 39 -50 0
34 -50 -99 0
-25 51 99 0
-26 46 -73 0
37 -59 82 0
-14 71 93 0
-2 -56 82 0
7 45 67 0
1 3 -96 0
13 -64 -89 0
-33 -58 85 0
27 -50 70 0
-80 87 -92 0
-49 69 88 0
-15 -83 93 0
22 69 72 0
-21 -23 -95 0
17 64 69 0
-56 -66 -78 0
2 -45 -90 0
5 -26 37 0
8 87 89 0
-21 -29 -68 0
-18 55 -85 0
-14 -43 44 0
11 20 67 0
