p cnf 100 440
34 -81 -87 0
-11 21 -32 0
-32 53 -95 0
-22 -51 56 0
54 73 -75 0
-42 60 90 0
-36 -56 -91 0
14 39 88 0
-9 41 -90 0
-16 47 -88 0
-12 -29 50 0
-73 79 -97 0
26 -39 95 0
43 -59 77 0
-7 -53 73 0
24 -70 87 0
57 60 -81 0
17 49 93 0
-48 -66 -93 0
4 35 -45 0
-38 74 99 0
23 -48 96 0
-43 56 -78 0
-14 -30 93 0
44 53 -97 0
8 -17 -21 0
30 -50 -57 0
-12 47 -94 0
10 24 -38 0
11 36 -70 0
4 -22 39 0
2 81 -88 0
32 57 61 0
-36 80 92 0
-64 81 -96 0
-40 48 -71 0
31 41 60 0
46 59 83 0
20 73 100 0
-35 -71 88 0
60 -72 86 0
22 -56 84 0
1 10 59 0
38 57 -69 0
-2 20 -29 0
-17 36 93 0
12 -61 67 0
-2 -32 64 0
49 -73 75 0
48 58 -98 0
5 35 -93 0
44 82 -86 0
-33 40 -69 0
7 -76 -91 0
19 -64 86 0
-70 78 -98 0
49 65 -83 0
-19 61 -67 0
-35 -52 -94 0
67 -94 98 0
-12 -22 -72 0
3 41 -66 0
-2 9 -26 0
-42 46 97 0
8 58 -88 0
10 -77 -87 0
-9 69 97 0
6 15 29 0
26 -36 -67 0
-19 39 90 0
1 -32 -79 0
-13 17 79 0
-36 67 95 0
28 -47 93 0
-5 40 85 0
6 39 -81 0
65 81 -98 0
28 71 -72 0
26 74 83 0
-3 -74 -91 0
19 -76 88 0
12 23 -33 0
48 55 -76 0
-19 -59 95 0
59 72 -83 0
-23 70 86 0
-50 65 96 0
-38 70 -87 0
-15 62 -76 0
-7 -16 -96 0
42 -74 -81 0
32 37 60 0
22 -41 89 0
-61 72 77 0
5 7 89 0
-66 67 98 0
-49 -82 -85 0
-23 29 -67 0
-23 32 82 0
8 39 40 0
-47 -59 -98 0
-3 34 -59 0
36 -37 96 0
-7 -14 -74 0
-26 45 -73 0
-19 -49 84 0
46 -50 85 0
-15 -47 -58 0
4 28 -75 0
7 -72 -77 0
21 -29 94 0
-26 81 93 0
57 -82 -93 0
-50 61 97 0
18 54 -88 0
-1 -27 95 0
2 -35 65 0
52 -58 -83 0
43 -49 -85 0
34 -89 -97 0
16 17 72 0
-12 -40 -50 0
-17 -61 74 0
-3 33 -56 0
-8 -28 -68 0
58 -71 88 0
12 -75 -93 0
15 -38 45 0
5 18 -72 0
-29 52 -55 0
29 -32 -58 0
-18 61 92 0
21 65 89 0
7 -74 -97 0
12 -61 90 0
-7 -27 66 0
-5 -72 -90 0
-58 72 88 0
-19 -23 59 0
35 -72 -79 0
26 30 -64 0
38 -77 92 0
-9 -12 -72 0
-16 63 71 0
-59 -83 -87 0
9 -92 -98 0
40 -88 -95 0
-30 40 75 0
-17 -42 70 0
1 91 93 0
-6 -38 75 0
-56 62 77 0
-10 -46 -84 0
-22 73 86 0
-9 43 -62 0
-35 -39 -55 0
5 24 -97 0
20 -46 89 0
73 84 -90 0
37 53 -88 0
39 -68 94 0
-2 -18 53 0
-37 -55 -57 0
17 49 51 0
-20 -74 -84 0
4 -61 -64 0
-2 3 -67 0
-6 -26 -61 0
45 74 83 0
-74 75 80 0
66 76 91 0
46 57 97 0
-26 -50 76 0
19 -46 -69 0
92 97 98 0
-32 -39 81 0
27 32 -72 0
-19 65 78 0
-3 80 -92 0
9 51 -98 0
-7 -23 -40 0
-29 32 -93 0
29 -90 98 0
-28 35 -67 0
-60 63 -83 0
-5 -69 87 0
-33 50 -87 0
14 -25 -52 0
33 78 84 0
64 -83 98 0
9 49 77 0
25 -78 -87 0
-36 43 67 0
-43 52 -66 0
-3 52 -54 0
-9 -40 -78 0
3 -9 47 0
58 -72 77 0
-28 53 56 0
10 -25 -35 0
30 31 -35 0
63 76 -85 0
7 9 60 0
9 -43 74 0
-1 42 96 0
-32 -86 95 0
-14 -23 -68 0
18 -20 -81 0
5 11 56 0
-4 14 71 0
25 -64 66 0
26 -33 43 0
38 51 -96 0
49 -56 79 0
45 -51 76 0
-36 -51 68 0
20 -23 -37 0
-19 -70 -84 0
32 -66 87 0
-15 -68 69 0
-19 66 -84 0
-51 -59 -64 0
18 -46 62 0
3 72 -92 0
-37 55 -90 0
38 53 69 0
-20 -52 96 0
7 28 -48 0
19 -52 96 0
-28 30 -75 0
2 21 36 0
-63 75 87 0
-2 46 -55 0
-51 65 -99 0
-20 -76 96 0
-12 -70 74 0
28 -43 -78 0
-7 -18 -61 0
18 66 -78 0
-9 46 84 0
8 -46 -83 0
9 33 -68 0
6 18 -51 0
18 -43 84 0
1 -7 -100 0
59 66 -83 0
-73 78 -100 0
15 33 -57 0
-9 -23 -56 0
-31 47 77 0
-24 69 85 0
-1 17 -69 0
-61 70 75 0
3 -5 69 0
3 29 34 0
-10 36 -96 0
7 -20 47 0
12 68 78 0
-30 -53 95 0
-45 -67 96 0
-19 20 58 0
20 -48 -55 0
-35 -88 -96 0
-17 -50 -71 0
-11 -52 -73 0
15 54 -95 0
19 48 -93 0
-13 63 -88 0
-16 26 67 0
-28 -30 -55 0
22 -35 -72 0
23 -81 82 0
-25 29 35 0
-39 -59 97 0
42 56 72 0
-17 -28 53 0
-3 -35 -79 0
35 -71 97 0
18 21 50 0
42 56 -85 0
-13 -34 96 0
6 -11 -88 0
-12 -36 67 0
-68 93 96 0
31 55 62 0
41 95 98 0
36 72 -78 0
-14 25 28 0
-66 79 -92 0
12 -17 30 0
45 -65 97 0
-16 31 59 0
10 -16 -49 0
17 -51 92 0
4 8 89 0
25 -58 -80 0
32 34 -100 0
24 -41 -65 0
17 -36 -38 0
-46 68 -94 0
11 -41 -46 0
33 37 99 0
34 -89 -94 0
46 64 -91 0
4 14 -84 0
35 66 72 0
50 54 70 0
2 -22 98 0
41 -50 90 0
-6 -16 94 0
-6 -16 -44 0
-32 51 -72 0
-1 53 99 0
-6 67 81 0
-24 -26 52 0
3 26 -43 0
21 -56 -97 0
-57 63 -70 0
3 30 -67 0
-53 -56 -81 0
-20 22 -62 0
4 8 -94 0
-3 -31 -67 0
7 -47 -49 0
-15 69 -81 0
50 65 -72 0
-20 -84 -89 0
-7 12 -65 0
15 40 -60 0
30 -31 -59 0
-84 86 94 0
-8 37 64 0
-44 49 61 0
53 73 -83 0
43 83 -92 0
21 -24 64 0
25 -26 80 0
17 47 -91 0
-37 40 -66 0
3 -48 -89 0
9 -90 91 0
-3 72 -94 0
-42 -49 87 0
-6 25 -94 0
3 -68 -73 0
2 13 -25 0
-19 43 -72 0
-12 -77 -94 0
9 15 64 0
54 69 97 0
3 -39 -91 0
-26 -34 -55 0
30 73 97 0
33 -69 -85 0
50 -57 -73 0
54 74 99 0
-1 67 100 0
-23 -63 75 0
12 -53 -58 0
-36 44 -85 0
28 -34 -71 0
23 34 -99 0
-16 -18 42 0
6 -42 96 0
39 58 -62 0
9 16 -86 0
29 -57 -100 0
47 56 -70 0
23 40 85 0
9 -66 -97 0
25 32 85 0
-17 -33 76 0
-47 -79 94 0
21 50 -74 0
-64 -65 74 0
19 -27 -30 0
41 -78 88 0
-23 51 72 0
-36 -40 56 0
-3 28 -100 0
21 41 94 0
31 65 -68 0
-9 61 -68 0
-7 -18 -39 0
28 -51 75 0
51 -63 -82 0
-41 -44 83 0
22 40 60 0
-58 -71 -90 0
-26 -53 -70 0
-28 39 -95 0
-7 -37 80 0
30 43 -94 0
-9 37 42 0
10 55 69 0
36 -64 72 0
10 24 94 0
-17 -33 -50 0
48 54 -59 0
-2 -89 98 0
-9 -52 -100 0
-8 13 91 0
-19 69 -73 0
-9 81 -88 0
60 70 79 0
27 -79 87 0
-50 76 91 0
-14 -43 -49 0
-45 -95 100 0
62 73 92 0
35 -56 89 0
59 -72 96 0
37 -44 -99 0
57 -74 -76 0
2 -28 -60 0
27 35 98 0
-52 78 83 0
3 -47 58 0
-11 64 71 0
5 -18 -86 0
-51 -70 77 0
-20 -40 68 0
4 62 96 0
34 -50 81 0
-13 21 -61 0
10 68 73 0
3 -52 -66 0
-30 -37 -72 0
7 13 32 0
-33 -77 -90 0
9 -26 -49 0
-36 -76 -82 0
14 33 61 0
-49 -67 93 0
8 -9 46 0
-44 -45 -75 0
-25 -31 51 0
42 -52 -73 0
5 -45 -85 0
-7 46 79 0
