p cnf 100 320
-13 29 -61 0
-2 43 -99 0
-8 -84 100 0
13 85 -94 0
-4 77 90 0
21 70 94 0
2 8 68 0
3 -71 77 0
33 41 99 0
-24 37 -92 0
8 -35 -70 0
22 -33 -97 0
-4 -14 28 0
5 69 -90 0
-31 50 -89 0
-78 79 97 0
-15 -50 71 0
16 27 39 0
-32 -87 95 0
55 -67 -99 0
-59 -61 92 0
-20 28 -54 0
21 26 -80 0
-14 -72 74 0
70 81 83 0
4 53 -89 0
-59 69 -86 0
-10 41 -71 0
-13 46 -75 0
38 -54 55 0
4 66 -97 0
87 -88 94 0
-19 -36 66 0
-2 69 -97 0
-37 -90 -98 0
27 -43 49 0
-6 -53 -88 0
4 19 -93 0
18 -41 -76 0
-17 73 -92 0
18 -57 -76 0
24 45 63 0
-23 -40 55 0
2 64 82 0
-36 65 68 0
61 65 100 0
6 44 -99 0
7 -11 30 0
-29 67 -95 0
-33 -64 78 0
8 33 -42 0
36 53 61 0
17 -60 -64 0
-13 20 -83 0
24 28 35 0
-25 -53 -87 0
17 -60 -71 0
-4 19 26 0
-3 -63 97 0
2 -33 -58 0
24 -49 57 0
35 -43 66 0
11 26 -81 0
10 50 58 0
-9 14 -46 0
54 -94 97 0
60 -83 100 0
-46 56 70 0
-13 26 52 0
-23 -66 68 0
-27 -68 -94 0
-50 84 -91 0
1 60 98 0
2 7 14 0
38 59 85 0
-16 17 -62 0
5 -12 41 0
-14 -92 93 0
-41 65 -71 0
-12 26 53 0
73 82 -96 0
32 35 -86 0
19 34 -54 0
21 63 -81 0
41 68 -99 0
6 -54 -79 0
-1 51 -56 0
-62 67 89 0
-14 -53 -96 0
4 88 89 0
15 -36 100 0
-8 -41 -56 0
3 -76 100 0
23 52 54 0
32 -46 96 0
7 -10 -72 0
-75 76 94 0
-15 -32 -95 0
22 67 -92 0
33 60 -63 0
26 86 89 0
4 24 82 0
-67 71 -75 0
14 -75 91 0
-16 87 -95 0
-42 -71 93 0
15 -55 90 0
6 35 59 0
2 13 30 0
-26 -30 92 0
-74 78 -98 0
44 78 -95 0
-42 -80 -96 0
-11 -75 -94 0
73 78 -91 0
18 51 -62 0
-3 -25 -35 0
-16 -52 -74 0
5 75 -90 0
-3 -36 51 0
-50 87 88 0
-7 -26 28 0
-38 60 86 0
22 54 -55 0
19 42 59 0
-66 80 -83 0
-64 67 98 0
-7 47 78 0
-27 37 96 0
11 -27 43 0
10 -12 48 0
23 31 -93 0
-17 53 -70 0
52 73 -83 0
67 -70 -81 0
-54 58 78 0
10 -12 -93 0
29 -35 97 0
-2 -6 24 0
-4 -7 -11 0
37 -50 77 0
-14 -40 53 0
-70 -79 83 0
40 59 91 0
41 48 70 0
12 38 80 0
-44 59 73 0
-24 95 99 0
46 48 -69 0
-16 -26 40 0
-12 -59 100 0
15 31 93 0
69 75 88 0
11 -28 -58 0
46 -53 -96 0
20 37 99 0
-55 -84 -96 0
-15 -61 -90 0
49 63 93 0
32 -45 50 0
-29 60 -74 0
-30 64 84 0
-6 -39 -41 0
39 -71 89 0
4 30 33 0
-62 -66 96 0
21 -30 98 0
32 -52 94 0
9 59 91 0
-10 -29 50 0
16 22 -61 0
10 12 -89 0
-13 30 -63 0
48 52 82 0
-8 46 -100 0
37 39 -60 0
-2 48 99 0
9 59 -86 0
-43 -45 -46 0
38 55 81 0
10 -37 -60 0
-15 -85 99 0
18 -24 31 0
-6 63 68 0
48 49 -70 0
-39 -84 -96 0
-87 -92 -93 0
-20 -27 72 0
35 47 -75 0
22 48 86 0
-18 -65 83 0
-42 -56 -87 0
5 -56 -97 0
19 22 -24 0
20 31 68 0
5 -12 -85 0
-50 -90 94 0
-2 -18 -79 0
-20 44 63 0
-36 73 90 0
1 46 83 0
37 80 -93 0
-39 -54 -93 0
-65 90 93 0
-65 69 82 0
-56 88 97 0
-59 -68 -96 0
-25 36 -62 0
-46 -55 94 0
22 49 -86 0
9 -43 -66 0
-36 50 -81 0
-32 36 -77 0
-29 -71 95 0
52 85 99 0
-58 -86 92 0
70 86 91 0
42 -64 100 0
3 61 -88 0
-17 26 -83 0
-6 -15 53 0
1 -7 12 0
-25 33 -69 0
-16 -24 -45 0
15 -77 99 0
-49 -58 85 0
-3 57 75 0
-50 59 98 0
49 -52 71 0
25 -93 -95 0
-20 -24 30 0
-20 47 91 0
46 -66 77 0
