p cnf 100 500
-43 69 -74 0
55 80 88 0
-4 15 48 0
-3 -33 75 0
-21 -38 -85 0
-6 -10 -11 0
-15 -19 82 0
31 58 90 0
-6 -64 -71 0
17 -23 32 0
19 -62 100 0
-9 82 -99 0
31 -81 86 0
23 36 -70 0
38 73 -77 0
52 76 -77 0
-11 26 -69 0
31 62 -78 0
-55 70 83 0
23 -29 -39 0
5 -37 55 0
32 48 62 0
-53 -63 -77 0
7 14 -88 0
34 -48 -73 0
-5 86 -87 0
-23 24 84 0
35 87 -91 0
2 28 59 0
-44 70 -71 0
-1 74 -80 0
-29 82 89 0
-44 -56 84 0
-52 62 -77 0
21 -28 32 0
-7 -68 -97 0
-56 -79 88 0
4 26 -62 0
-8 -97 -98 0
10 81 -98 0
1 -59 -81 0
-16 -37 47 0
4 -81 -95 0
-38 -53 73 0
41 74 95 0
-8 -22 -95 0
-25 -36 -97 0
3 -43 -58 0
51 55 64 0
41 -66 75 0
67 -72 -82 0
6 -54 -69 0
2 24 -100 0
-50 -62 -63 0
5 -35 77 0
-18 82 -92 0
-18 -25 -93 0
-3 58 -83 0
-76 78 -97 0
17 -18 -55 0
33 -49 -97 0
-30 52 -65 0
13 -46 67 0
-17 -19 20 0
19 87 100 0
-36 -56 -85 0
-20 -62 -100 0
-9 27 -70 0
-5 44 -76 0
-23 49 90 0
-67 79 85 0
-14 59 -86 0
-9 26 -98 0
24 43 91 0
-6 -28 81 0
-2 -43 -62 0
19 80 -94 0
31 -87 -95 0
15 20 -52 0
49 -57 90 0
39 -46 -100 0
7 -12 -98 0
-47 72 -75 0
20 -24 -81 0
-49 -72 -82 0
-31 46 -97 0
-84 85 -100 0
-11 -67 93 0
-3 9 29 0
-6 8 98 0
24 65 -93 0
-21 22 47 0
-38 -75 -90 0
-46 67 74 0
49 57 -66 0
-18 86 -99 0
24 -69 90 0
-5 50 98 0
-41 70 75 0
33 -65 94 0
-21 26 -52 0
32 -74 -95 0
16 54 84 0
2 40 -79 0
1 -22 43 0
67 -86 -98 0
-11 48 73 0
-42 67 82 0
-42 49 76 0
-19 30 59 0
25 -37 -52 0
-81 -83 92 0
15 46 -83 0
8 -29 70 0
9 45 91 0
24 71 -82 0
21 -29 -67 0
-5 -74 -96 0
62 65 87 0
16 -69 -92 0
18 -19 -77 0
-26 -42 -78 0
-72 -74 -85 0
-45 57 -71 0
-9 28 82 0
24 42 -71 0
4 5 24 0
31 -34 91 0
29 -39 43 0
34 46 95 0
