p cnf 100 320
15 -24 -26 0
-40 -63 77 0
-17 32 85 0
-2 -10 58 0
-36 -47 53 0
-3 26 -45 0
-5 -36 77 0
-36 74 95 0
-6 -53 -82 0
-69 -78 -94 0
31 -68 75 0
-61 -91 -97 0
6 13 -31 0
6 -9 59 0
40 67 -74 0
-44 -59 76 0
-36 -76 78 0
22 -50 98 0
74 81 -98 0
-33 65 74 0
2 66 93 0
29 50 -57 0
-12 20 -77 0
12 32 69 0
-49 51 -80 0
40 62 98 0
-49 61 91 0
13 64 79 0
41 -42 85 0
-24 -31 -85 0
-5 -22 -100 0
4 49 -70 0
19 -53 88 0
-36 -88 -96 0
3 47 56 0
-34 51 -59 0
-4 -36 46 0
8 23 61 0
-6 9 15 0
-10 -69 -84 0
7 -30 -57 0
-21 -28 33 0
22 -61 -89 0
-42 -52 95 0
-45 -65 87 0
18 -81 98 0
1 -20 -96 0
74 85 99 0
12 -35 36 0
22 -45 70 0
33 -39 -40 0
-20 -36 -64 0
-1 31 66 0
2 -12 -60 0
-15 -77 85 0
8 -9 60 0
12 27 -60 0
-45 -58 -91 0
23 60 -75 0
-79 88 -93 0
-2 4 57 0
-46 64 91 0
-29 56 -58 0
-8 17 -84 0
7 47 -72 0
26 74 -75 0
-7 -14 22 0
41 47 -59 0
48 -62 -77 0
-10 -13 -98 0
-59 71 -75 0
35 -62 -74 0
-12 -32 -65 0
-25 -76 -80 0
3 -32 -75 0
50 -97 99 0
-52 59 -100 0
53 62 82 0
-17 -45 70 0
64 -71 -83 0
-39 71 90 0
-8 -19 93 0
21 -82 -93 0
-28 47 57 0
-52 -70 99 0
33 39 -73 0
-74 96 -97 0
-15 19 96 0
31 -40 41 0
-20 -34 85 0
-27 38 -42 0
-45 -48 -89 0
-23 24 -68 0
-6 17 63 0
-20 -31 -34 0
-12 -48 -93 0
50 61 83 0
-16 58 -90 0
-46 78 -95 0
-24 -34 52 0
-49 58 60 0
-34 62 67 0
19 43 51 0
-66 -67 79 0
-47 -60 -61 0
10 -23 -29 0
16 72 84 0
-26 52 -68 0
23 -42 -65 0
-31 -35 -52 0
-28 50 -56 0
23 81 96 0
10 45 -87 0
-60 73 89 0
3 -47 -75 0
-59 -64 96 0
-37 51 -65 0
-35 -78 93 0
53 62 -73 0
-11 -27 -90 0
-70 72 87 0
59 66 -67 0
-46 -57 -75 0
2 -19 25 0
16 -57 86 0
-37 74 92 0
71 -73 90 0
-14 -29 38 0
30 34 -85 0
-32 -62 -85 0
-16 -21 -80 0
-14 40 -69 0
-2 9 86 0
-11 -33 57 0
87 92 -96 0
-3 -31 -37 0
40 70 -78 0
50 65 88 0
-16 -22 -26 0
8 -27 -37 0
12 83 -96 0
7 48 54 0
29 64 -75 0
33 -38 -43 0
-13 -46 -85 0
30 -54 -76 0
-30 39 91 0
-83 -89 95 0
12 14 -61 0
45 90 97 0
3 82 -97 0
58 62 65 0
-16 61 -74 0
-8 15 27 0
9 15 -58 0
-4 22 -45 0
54 56 71 0
-68 74 -94 0
24 -74 -93 0
10 -22 -33 0
20 -77 86 0
-8 -22 -71 0
28 67 -85 0
50 72 -88 0
-16 48 55 0
-39 -51 88 0
-6 16 -80 0
26 41 50 0
-54 -73 -78 0
8 47 52 0
8 38 -73 0
49 79 -90 0
8 47 -89 0
-8 -71 84 0
42 -43 48 0
69 77 97 0
5 34 -58 0
8 -9 49 0
