p cnf 100 440
13 -69 100 0
-20 -63 68 0
41 68 -78 0
72 -74 -84 0
8 10 -97 0
25 37 -52 0
63 -64 -90 0
40 79 -97 0
-7 32 80 0
-61 -85 -91 0
-6 -31 92 0
39 71 99 0
10 14 -22 0
33 63 73 0
1 12 -49 0
37 81 85 0
5 -72 -82 0
-19 54 77 0
13 -45 53 0
-2 -90 95 0
22 24 52 0
11 -30 87 0
3 11 -47 0
45 -61 68 0
41 56 -100 0
-13 -15 -45 0
-4 6 -53 0
8 -14 -56 0
24 25 87 0
-48 -60 93 0
-21 -70 72 0
-46 -66 93 0
47 -69 -91 0
-1 76 -79 0
27 -47 -95 0
15 -69 -79 0
-15 41 48 0
8 -13 -64 0
-18 69 87 0
5 -15 -28 0
-17 52 -56 0
25 -36 90 0
-5 26 61 0
1 -76 -79 0
-41 67 -75 0
23 84 90 0
-2 -76 -94 0
-63 66 -99 0
-20 22 40 0
18 -49 76 0
52 53 -98 0
47 -56 67 0
13 -22 -60 0
35 -58 74 0
-23 -38 -61 0
9 58 98 0
28 39 -49 0
38 55 -95 0
-51 -63 85 0
13 64 99 0
8 26 53 0
-26 -43 -79 0
-10 20 -38 0
35 73 74 0
-19 -83 98 0
18 -66 100 0
-31 -34 89 0
37 -44 82 0
6 -33 36 0
-3 80 97 0
9 -20 -71 0
14 73 -97 0
-1 -10 -77 0
-3 -7 60 0
-8 -46 -62 0
80 -90 -94 0
4 -17 -96 0
2 -37 99 0
36 39 67 0
64 85 90 0
-18 62 69 0
-26 -28 -76 0
23 -48 -70 0
5 -23 80 0
2 73 -91 0
26 37 89 0
6 -9 36 0
14 -62 -64 0
20 56 -91 0
17 -59 76 0
-1 -64 -77 0
28 -43 -45 0
9 -36 -90 0
3 -30 98 0
-12 43 -47 0
29 -82 -94 0
27 -34 86 0
-9 -41 49 0
-41 -74 -84 0
-37 56 -58 0
19 30 88 0
25 -35 70 0
30 39 76 0
-34 68 85 0
-66 -68 -69 0
-29 -49 -93 0
7 34 -61 0
26 28 33 0
-26 -63 80 0
-11 -28 -43 0
9 -20 76 0
-26 -67 71 0
-42 53 63 0
28 -45 -47 0
12 63 -67 0
12 -64 -91 0
8 12 -60 0
-49 94 99 0
16 -29 67 0
21 -91 -98 0
-3 -62 -72 0
3 -23 58 0
16 37 68 0
-49 53 87 0
-26 -55 78 0
36 46 78 0
-1 -48 -75 0
-22 45 83 0
-14 -83 -84 0
-18 -33 38 0
33 -73 -95 0
-3 -51 -66 0
-26 -43 92 0
-32 -53 -99 0
-14 20 -65 0
-39 -44 -51 0
-31 -37 -40 0
3 -8 37 0
10 13 -36 0
-37 38 -62 0
24 79 98 0
-25 -69 97 0
37 -51 99 0
