p cnf 100 420
4 -24 92 0
-5 -35 82 0
32 34 76 0
-17 -48 93 0
4 77 84 0
9 -62 76 0
-3 -40 -50 0
-35 -46 61 0
20 43 -88 0
-27 61 89 0
94 97 98 0
-11 -71 -98 0
-36 -47 98 0
-46 -56 -93 0
48 86 -97 0
61 -66 -87 0
47 66 -100 0
-63 -90 94 0
54 56 92 0
-44 -83 -95 0
21 -52 -72 0
-8 -71 90 0
44 56 82 0
-50 -67 -77 0
-8 31 -88 0
84 88 100 0
-25 70 99 0
-25 -73 -91 0
-9 13 87 0
-64 -69 -97 0
34 49 91 0
51 -65 -94 0
-11 -20 -50 0
12 25 -70 0
-51 -66 90 0
-12 61 85 0
-14 17 52 0
28 58 67 0
-13 -46 91 0
19 -22 -37 0
-1 -32 -86 0
45 73 -81 0
22 -33 -65 0
-39 -68 -93 0
-23 52 72 0
59 -80 99 0
41 79 -85 0
10 -12 -50 0
-41 61 71 0
4 -31 90 0
3 -68 -70 0
-47 -67 92 0
19 -60 -98 0
-2 38 -86 0
-32 -72 -89 0
26 -77 88 0
36 -47 -77 0
-30 33 46 0
5 16 -34 0
-53 77 99 0
-11 26 37 0
-6 -24 97 0
-42 -70 100 0
26 80 -97 0
7 12 51 0
-35 -47 -94 0
-13 -56 -59 0
-10 -50 -57 0
-21 51 83 0
70 -76 95 0
31 -55 -82 0
11 -15 59 0
-56 61 -66 0
-42 92 96 0
29 -38 47 0
29 -61 93 0
-16 94 96 0
-27 -73 81 0
-10 -15 -55 0
-44 -81 92 0
-33 -64 69 0
28 38 94 0
28 32 -55 0
-9 -37 75 0
-2 71 -73 0
-6 -43 -97 0
23 46 -88 0
49 -51 -72 0
1 2 64 0
-2 -21 54 0
49 -53 -79 0
47 73 90 0
51 -72 -73 0
20 -72 -92 0
-59 62 91 0
6 20 -68 0
27 33 87 0
-59 -60 -90 0
11 -26 92 0
28 78 83 0
36 -53 -73 0
-45 -56 67 0
-93 96 -98 0
47 -69 71 0
29 36 63 0
24 31 65 0
20 90 96 0
14 -31 74 0
25 -55 -95 0
-14 -20 -57 0
-11 64 66 0
-63 -67 93 0
18 -41 -64 0
21 96 -97 0
39 -50 63 0
7 -43 -100 0
-22 -52 83 0
-37 -68 -78 0
80 94 -97 0
-6 7 50 0
-36 -37 40 0
-6 34 63 0
-38 -55 65 0
10 25 47 0
-32 -38 -65 0
-38 -56 -86 0
-56 59 -84 0
-18 -25 62 0
-31 51 -62 0
27 34 79 0
-18 -20 -79 0
-20 -33 -79 0
9 -28 54 0
66 -69 -80 0
-17 32 86 0
6 -11 -85 0
3 47 -63 0
-15 16 49 0
34 74 -94 0
33 49 80 0
-10 56 57 0
23 -30 64 0
-3 28 80 0
-21 -31 98 0
35 67 96 0
-4 36 98 0
6 -34 -92 0
-15 65 77 0
41 -88 -89 0
17 -53 75 0
-44 91 100 0
-28 31 56 0
12 -54 68 0
2 14 -39 0
-47 -71 -91 0
65 78 -89 0
4 39 57 0
61 -64 -74 0
-56 65 76 0
-45 -56 98 0
80 -86 91 0
38 58 -99 0
11 -50 -71 0
-6 76 -99 0
6 12 -48 0
-13 54 78 0
-17 -41 -86 0
4 7 47 0
14 29 -84 0
-42 -74 -97 0
49 -55 80 0
-29 42 -72 0
38 52 71 0
20 45 -65 0
17 -59 97 0
32 77 -83 0
-11 12 -30 0
50 53 -98 0
45 -61 -69 0
-24 -41 54 0
70 -86 -97 0
9 -40 43 0
29 -71 -89 0
-15 43 -87 0
-8 38 -71 0
58 70 -86 0
-43 -44 -45 0
21 63 -81 0
35 -72 96 0
40 -80 -83 0
-39 -82 83 0
21 35 46 0
50 64 -89 0
-35 -74 -78 0
10 79 -83 0
