p cnf 100 460
-1 -42 84 0
27 47 63 0
6 54 70 0
38 49 69 0
-23 38 -71 0
-37 46 98 0
28 -30 44 0
19 -25 -97 0
-4 81 -96 0
12 42 43 0
-53 -54 -66 0
-49 -77 -96 0
22 53 -99 0
-6 67 99 0
39 56 100 0
-35 43 53 0
7 72 -84 0
-40 -72 -90 0
-25 -28 -98 0
-37 -69 -84 0
27 64 -89 0
-52 -56 91 0
54 -62 95 0
27 -32 -82 0
27 -94 -99 0
51 75 -81 0
-15 32 -100 0
-8 -51 -69 0
-27 29 32 0
-16 -57 -94 0
39 -53 100 0
20 -78 -83 0
-17 28 -80 0
6 83 -92 0
-46 53 -55 0
-21 -33 -79 0
3 33 -72 0
-34 67 -83 0
-28 -42 97 0
9 -32 85 0
32 -66 -67 0
-15 -21 -64 0
-36 38 -81 0
21 46 75 0
57 -65 -75 0
-3 5 58 0
-5 27 -66 0
-27 -28 42 0
-21 37 94 0
6 25 -46 0
-56 95 96 0
-39 -54 -97 0
32 62 -84 0
39 -51 67 0
2 33 -69 0
7 22 47 0
62 -74 -99 0
-9 17 -89 0
19 -31 -99 0
9 -61 -73 0
35 -37 45 0
-17 -68 -72 0
8 -20 31 0
-25 26 -68 0
48 70 82 0
-44 -60 -62 0
-34 -88 89 0
11 -12 -46 0
36 -78 -87 0
64 79 -80 0
-19 -56 -57 0
-11 -64 -82 0
57 -71 74 0
28 -43 -91 0
-89 -98 -99 0
-29 -76 84 0
-59 -83 -89 0
6 11 84 0
24 -62 97 0
-22 -35 89 0
71 -74 94 0
-1 -5 -72 0
-35 50 -96 0
-14 62 -72 0
12 -20 69 0
14 -77 -100 0
73 -96 97 0
33 -49 60 0
-22 93 99 0
-18 40 -78 0
-6 26 91 0
2 -7 -88 0
-8 -42 88 0
-34 -79 -96 0
28 38 67 0
16 -41 -56 0
-19 -40 -71 0
-5 38 -75 0
16 36 -61 0
-7 -36 -78 0
-19 20 38 0
-6 17 37 0
13 27 -95 0
33 80 97 0
-35 38 -41 0
52 -64 -74 0
1 55 -92 0
-5 -62 69 0
-4 -23 88 0
-8 -52 78 0
4 -55 -98 0
-15 -53 64 0
2 -11 59 0
-1 31 77 0
48 -70 82 0
-2 27 85 0
-16 -76 93 0
35 -43 -98 0
-5 7 -18 0
-41 -68 86 0
20 -22 -25 0
-42 59 -76 0
5 31 -48 0
15 -44 -91 0
-36 45 -90 0
-2 -77 93 0
-8 23 -71 0
-41 -54 86 0
-43 -82 87 0
48 -63 93 0
27 -46 -91 0
49 -59 -62 0
-4 6 -17 0
5 10 57 0
4 31 -33 0
15 25 -87 0
-32 -62 -67 0
15 -48 -74 0
51 65 70 0
-85 -86 90 0
5 73 88 0
-15 65 -83 0
9 51 -84 0
8 -53 74 0
-12 -14 59 0
44 -61 -94 0
6 26 96 0
-26 -33 -82 0
9 63 -92 0
-6 -67 -68 0
52 -66 -93 0
4 -61 81 0
-4 -22 31 0
-9 -70 76 0
-28 65 -98 0
22 -80 92 0
17 -49 -94 0
-10 62 96 0
6 55 -58 0
-42 74 89 0
9 61 64 0
-1 -40 -96 0
25 -66 -77 0
19 44 59 0
13 -26 31 0
9 -10 81 0
-36 -50 55 0
-29 75 -83 0
-12 24 34 0
-2 30 94 0
22 -51 87 0
18 -31 -65 0
60 67 -90 0
5 -45 93 0
-21 74 99 0
26 -47 58 0
19 -24 -90 0
52 70 -95 0
-51 60 89 0
-42 55 60 0
26 -42 -48 0
-12 19 -70 0
-39 68 -86 0
-12 22 -77 0
