p cnf 100 300
47 57 77 0
-17 -32 -82 0
18 46 -94 0
-16 54 90 0
47 63 -64 0
49 50 57 0
-43 -45 -68 0
14 18 -54 0
-50 52 -75 0
19 -26 -41 0
-39 -61 -71 0
43 -56 -98 0
30 74 -87 0
-7 49 -87 0
10 -12 43 0
-35 -66 97 0
16 22 26 0
-19 -37 -87 0
18 64 -81 0
-6 -26 -66 0
43 44 96 0
13 -33 -34 0
22 25 -39 0
9 -71 98 0
33 -46 75 0
12 -41 64 0
-16 76 91 0
85 -87 -99 0
39 -56 81 0
73 79 -86 0
-9 -18 -45 0
-24 -35 96 0
-11 63 70 0
-1 -13 -52 0
-39 52 -60 0
20 99 -100 0
-9 55 -87 0
5 57 76 0
-46 63 -70 0
66 -75 -86 0
49 61 65 0
10 -47 -51 0
-54 -66 71 0
13 21 -94 0
24 -38 45 0
9 -22 51 0
-56 57 -69 0
10 28 29 0
22 69 99 0
44 -57 78 0
-9 -42 -83 0
15 52 -60 0
-33 51 -77 0
30 -48 69 0
-47 -50 -73 0
-14 -19 -43 0
36 40 66 0
-32 -46 -59 0
19 -29 80 0
-12 49 -78 0
-2 73 79 0
11 15 33 0
2 55 -61 0
-36 38 -91 0
2 -36 -86 0
-4 30 41 0
71 79 86 0
49 82 -85 0
11 -46 -98 0
-37 -48 -88 0
-10 84 88 0
-22 -53 76 0
25 -30 94 0
12 22 -66 0
-20 -52 96 0
-23 -56 84 0
4 -47 -58 0
39 50 -97 0
-2 -3 -30 0
34 -36 -62 0
48 -70 -71 0
-74 -86 89 0
-7 47 48 0
-25 32 52 0
42 63 88 0
12 -61 -62 0
14 -18 -34 0
-55 -57 -95 0
-39 -50 67 0
-43 63 96 0
10 25 59 0
1 42 48 0
-10 -33 -54 0
43 -44 -62 0
11 16 -56 0
-4 -26 -49 0
-22 -30 -79 0
-34 93 94 0
33 40 70 0
-52 -61 65 0
63 -72 82 0
-26 -44 69 0
32 39 96 0
18 83 -86 0
9 -57 77 0
-48 57 75 0
3 -57 86 0
-35 67 -76 0
-6 77 81 0
-47 54 75 0
-4 -50 74 0
-24 -30 -95 0
30 64 92 0
-7 -49 -68 0
24 77 89 0
37 -64 -87 0
53 65 75 0
35 -53 59 0
36 49 -60 0
-32 -33 45 0
-18 36 50 0
-31 -45 -70 0
14 -37 -70 0
25 -54 -81 0
-25 26 -38 0
15 -19 -20 0
41 -57 -88 0
-19 -30 40 0
-51 67 -72 0
-56 80 -92 0
-33 36 -59 0
-50 69 -88 0
13 23 -82 0
-17 -34 -73 0
34 44 -90 0
18 -35 -73 0
12 38 85 0
39 -42 96 0
-39 66 76 0
66 -67 -75 0
-6 24 93 0
25 -85 97 0
-33 36 50 0
4 -32 66 0
46 -75 -76 0
-46 92 98 0
37 89 95 0
-28 82 96 0
55 -74 79 0
9 -17 76 0
58 59 -64 0
-6 -35 -94 0
-27 46 71 0
19 27 -46 0
53 65 95 0
15 54 -68 0
-4 53 -65 0
32 -68 81 0
19 34 -98 0
73 91 -100 0
21 53 94 0
-17 18 -64 0
23 -88 -92 0
20 -50 96 0
6 -29 -42 0
33 40 -65 0
5 43 -78 0
64 -81 96 0
-65 80 -95 0
3 33 76 0
-15 -57 -73 0
9 17 95 0
-2 16 22 0
11 -35 -100 0
59 -62 -82 0
80 -88 -92 0
-13 -38 -47 0
70 -83 -93 0
-20 56 -99 0
-12 -64 93 0
41 -48 -100 0
-44 -54 -88 0
13 41 -93 0
-54 -55 -73 0
11 76 -93 0
-74 96 99 0
49 -72 99 0
11 50 72 0
18 -66 98 0
-54 -63 68 0
-14 36 -90 0
60 -69 -73 0
3 5 96 0
-10 26 -64 0
31 -52 76 0
-14 50 -71 0
16 -29 75 0
-20 37 -79 0
-32 70 -74 0
-23 58 85 0
32 37 -87 0
-13 -56 66 0
15 -70 -92 0
-32 40 -41 0
-23 24 -57 0
14 -15 -91 0
9 14 -86 0
-2 -47 98 0
26 -35 -90 0
16 27 64 0
2 38 75 0
-63 71 -72 0
16 17 -52 0
-8 67 -93 0
2 47 97 0
-30 56 -83 0
-1 19 36 0
28 80 89 0
-8 -18 -66 0
-28 -45 -55 0
-11 -52 -54 0
27 75 93 0
48 75 76 0
4 88 100 0
17 64 66 0
-5 -22 -82 0
-2 -21 -95 0
-25 42 52 0
-3 80 84 0
42 -58 -62 0
62 -86 -96 0
-56 -74 -99 0
45 95 99 0
-24 48 -83 0
-20 36 -53 0
4 15 19 0
-28 -55 -66 0
-22 -66 94 0
-56 82 97 0
-14 62 -84 0
-12 -35 -49 0
17 -31 72 0
-25 -54 -92 0
16 58 94 0
-41 42 90 0
-11 -44 -52 0
-28 48 77 0
19 -51 -90 0
-1 43 55 0
-36 49 -98 0
20 -35 -79 0
-31 56 85 0
22 52 -74 0
29 56 81 0
15 31 -78 0
8 -50 60 0
1 -55 -95 0
44 -87 -88 0
32 -68 -87 0
77 -81 -99 0
-30 -35 -75 0
-9 53 -74 0
35 -83 -88 0
-37 -45 59 0
21 -37 64 0
30 -82 88 0
-15 46 82 0
-4 17 84 0
-26 -77 -98 0
-76 88 93 0
-11 76 92 0
-1 -14 -41 0
-42 47 64 0
25 58 -69 0
33 66 -80 0
-49 -75 -83 0
35 38 88 0
7 -15 -36 0
-37 56 80 0
-31 -50 -51 0
-18 29 -30 0
-20 39 79 0
-12 31 -35 0
-6 58 66 0
-35 -39 96 0
-11 26 -60 0
-40 51 56 0
7 14 -16 0
-14 -70 79 0
27 -85 -87 0
-35 49 83 0
-4 63 -75 0
-9 -15 -38 0
37 79 84 0
-24 -37 91 0
38 -55 -61 0
-8 -17 53 0
28 47 94 0
22 61 97 0
-32 -59 60 0
