p cnf 100 560
-47 56 78 0
-7 17 51 0
-46 56 -70 0
-33 47 -73 0
46 54 -66 0
-32 67 88 0
-16 -69 -89 0
49 -60 -90 0
-16 79 -95 0
27 -54 58 0
-33 -88 -98 0
5 39 -40 0
19 41 74 0
43 52 65 0
-4 -17 -80 0
-18 -33 -88 0
-8 29 49 0
-26 27 67 0
-5 -73 -87 0
16 -35 -91 0
23 61 -74 0
16 -24 -95 0
19 85 -87 0
-68 -80 100 0
3 47 93 0
-44 46 78 0
-34 -70 89 0
-49 -66 84 0
9 49 -66 0
-34 -38 -72 0
-13 21 98 0
-22 -73 76 0
-18 -92 -93 0
-21 -57 66 0
9 -11 25 0
13 20 -64 0
-52 -64 66 0
-27 69 -89 0
-17 -79 80 0
32 53 -77 0
-7 44 -48 0
-32 41 -82 0
7 -38 -73 0
-22 -54 -64 0
-66 67 91 0
54 60 75 0
23 56 96 0
-16 -21 -58 0
-61 -68 -95 0
11 -22 -34 0
1 -84 -87 0
-33 -35 95 0
-28 35 97 0
-17 -74 85 0
6 58 75 0
-4 21 22 0
-34 -35 74 0
-6 -12 86 0
32 38 61 0
1 14 -34 0
-9 60 -78 0
3 -23 99 0
-43 -55 98 0
43 -71 73 0
15 -80 -92 0
-59 79 87 0
14 -53 -62 0
15 22 -90 0
-48 61 -88 0
-9 35 55 0
18 -25 77 0
-33 -45 73 0
47 -52 66 0
7 -53 72 0
36 70 -92 0
26 60 -86 0
32 55 -75 0
19 69 -88 0
-56 96 99 0
11 -42 -89 0
16 -67 73 0
-44 -68 -79 0
-7 -81 -89 0
72 92 -95 0
22 29 -64 0
-8 59 -65 0
-11 -51 -53 0
24 -77 -97 0
42 67 -84 0
29 -49 -70 0
10 -51 -76 0
15 47 51 0
-17 56 76 0
3 -42 -46 0
5 -9 25 0
-62 88 -90 0
-11 18 27 0
11 72 -100 0
12 59 -95 0
-6 -57 76 0
11 17 39 0
2 6 68 0
-11 18 -88 0
16 -18 -67 0
-7 23 -28 0
10 28 77 0
34 -68 76 0
-5 -35 86 0
-31 -38 -47 0
20 78 90 0
-3 -39 43 0
40 71 82 0
10 -38 52 0
42 -77 83 0
-6 -26 -40 0
37 42 -77 0
14 -28 50 0
8 20 48 0
25 -27 30 0
-3 -20 -53 0
-25 -31 -47 0
-13 -25 63 0
4 29 35 0
34 39 57 0
-28 68 81 0
-16 20 21 0
-9 -19 -91 0
26 -64 -88 0
18 34 -62 0
-6 -37 -48 0
27 -45 82 0
39 -40 -100 0
-15 -22 -30 0
2 -53 73 0
13 -48 86 0
10 18 -75 0
-43 56 99 0
21 33 56 0
-29 -35 -39 0
-8 -33 -61 0
-45 93 94 0
51 53 -85 0
41 -43 -50 0
-39 -59 100 0
1 -14 26 0
-21 27 -30 0
-43 49 -100 0
11 -77 83 0
-4 -85 -88 0
51 70 83 0
19 30 74 0
-11 35 53 0
-46 65 -76 0
-25 -47 52 0
-43 55 91 0
-11 -66 87 0
-21 -39 -100 0
-9 37 -72 0
-25 74 -79 0
11 31 38 0
64 76 88 0
-42 66 -100 0
-59 -67 -81 0
-34 -48 55 0
-55 66 95 0
-21 -38 77 0
-16 17 19 0
-53 -71 -100 0
-11 -27 -98 0
-11 -48 -100 0
-1 12 97 0
-24 -47 89 0
-12 -40 -52 0
28 45 95 0
-7 -16 74 0
-3 60 -98 0
13 -20 -61 0
-66 67 -85 0
42 -43 66 0
25 -44 -45 0
-38 81 -83 0
36 65 78 0
-42 57 -81 0
14 57 78 0
-25 -49 82 0
61 -66 -70 0
-6 24 45 0
37 80 81 0
-3 -26 45 0
-4 -19 65 0
16 74 -100 0
-3 -24 29 0
17 -22 -33 0
-91 -94 100 0
-43 60 -100 0
-14 -49 53 0
-30 56 90 0
-1 44 -86 0
15 -52 95 0
6 -44 -93 0
-7 10 13 0
-57 -59 -62 0
6 -36 -48 0
17 82 -98 0
-35 36 46 0
-27 50 90 0
53 -63 68 0
-8 36 41 0
-16 45 64 0
-53 62 -79 0
-1 -75 -94 0
-5 49 74 0
56 -77 95 0
86 -88 -91 0
-6 67 85 0
81 84 100 0
28 -65 -79 0
6 50 52 0
-15 -57 80 0
6 22 -70 0
15 -16 -35 0
-12 74 96 0
-9 86 90 0
64 -73 -76 0
10 -68 -100 0
30 -94 -97 0
-33 -69 82 0
5 -41 96 0
47 87 100 0
35 -60 -98 0
-37 61 -100 0
19 -21 -75 0
15 76 -96 0
26 -36 92 0
-15 79 80 0
23 30 68 0
1 12 -13 0
41 -57 -71 0
-44 90 92 0
-37 -39 44 0
33 36 -94 0
76 86 -92 0
-45 58 -68 0
1 6 83 0
-9 -31 -79 0
-33 51 90 0
-7 85 97 0
1 -38 -79 0
17 42 -50 0
-36 -90 -98 0
-1 25 42 0
-7 17 -30 0
11 40 96 0
-17 -20 -63 0
-16 47 -86 0
-27 -29 -58 0
-54 98 99 0
13 -27 -53 0
-18 -19 76 0
-26 -72 -87 0
21 31 97 0
-44 -58 87 0
46 -87 -90 0
16 -28 89 0
5 -37 61 0
5 -85 -90 0
-36 -73 -86 0
-14 35 57 0
42 -43 -47 0
-1 -52 -54 0
-38 65 -68 0
-31 73 99 0
52 -68 -99 0
15 -66 90 0
14 58 -69 0
-1 27 54 0
-66 -73 -82 0
67 71 -86 0
-43 -55 -91 0
14 -62 98 0
1 -46 53 0
47 66 -67 0
17 -89 -98 0
-57 69 -77 0
-33 43 66 0
-58 -61 -93 0
-25 43 90 0
56 -59 90 0
29 40 45 0
28 60 65 0
-4 9 -58 0
14 22 -98 0
23 -27 -90 0
15 -40 66 0
-6 -7 59 0
-14 22 -85 0
-18 -94 95 0
57 75 -76 0
-37 44 81 0
-26 47 66 0
-4 72 -100 0
72 89 -94 0
52 -73 -90 0
24 -74 86 0
-16 55 -59 0
8 -39 -78 0
-17 -67 92 0
6 9 -46 0
-13 -61 98 0
-21 38 80 0
6 -38 -66 0
27 -86 97 0
8 17 84 0
10 33 -90 0
18 -90 93 0
-62 -90 99 0
-35 73 90 0
23 -89 -93 0
11 72 -79 0
-31 47 -90 0
-6 -62 69 0
-1 67 79 0
-52 -75 -99 0
5 -11 -41 0
1 -49 71 0
-31 34 60 0
-45 -61 -90 0
-22 62 97 0
30 34 -62 0
-45 65 -90 0
-16 50 -56 0
21 -33 93 0
-62 71 -92 0
-19 20 -71 0
39 62 -68 0
9 -10 -75 0
-9 66 -69 0
-56 62 74 0
-1 -38 -87 0
-25 62 63 0
-24 -62 72 0
16 -38 -93 0
25 50 -80 0
-32 -72 76 0
-52 -94 -100 0
-18 45 -50 0
3 97 100 0
7 37 93 0
-11 -38 -52 0
27 47 -96 0
16 60 -76 0
-2 21 99 0
-1 -31 -73 0
-5 -42 -85 0
-27 45 -66 0
18 -77 91 0
-12 41 -56 0
44 55 86 0
21 43 55 0
10 34 -79 0
-12 -16 48 0
26 34 47 0
-72 80 92 0
-50 80 97 0
48 83 95 0
15 18 -24 0
-19 29 -92 0
16 -31 32 0
-15 37 71 0
