p cnf 100 580
56 -73 85 0
-78 -86 99 0
14 -42 80 0
-13 26 -95 0
-42 55 84 0
8 11 -59 0
-9 27 48 0
5 -31 -97 0
5 -56 -92 0
-20 -26 -40 0
-52 -54 92 0
-24 26 -49 0
-4 10 -25 0
26 -78 85 0
-3 -41 80 0
-48 -93 95 0
-51 90 -99 0
-23 -24 50 0
-39 -44 -57 0
14 29 -64 0
-17 -26 55 0
39 44 86 0
-1 -35 -75 0
43 70 -94 0
-43 -51 -95 0
-2 -23 -39 0
-23 -70 77 0
-17 -21 -66 0
-34 -44 49 0
18 56 -98 0
9 -24 -80 0
19 -68 -95 0
-16 -54 -68 0
47 86 96 0
-25 -29 -34 0
24 37 42 0
35 -47 54 0
54 -94 -98 0
-11 -48 -77 0
15 -50 -86 0
9 -39 -44 0
45 61 78 0
-26 -40 89 0
-5 44 91 0
16 -21 -51 0
13 41 70 0
-18 63 93 0
-66 71 98 0
49 52 -89 0
-57 -81 92 0
-3 45 -70 0
56 61 -84 0
39 -67 87 0
-15 53 97 0
-2 19 -57 0
-2 45 -97 0
18 85 -94 0
-18 -50 -87 0
-50 -67 71 0
36 -64 86 0
-8 -71 84 0
8 89 -91 0
20 83 97 0
-56 64 -77 0
-30 -61 -82 0
-48 64 -83 0
8 -39 72 0
2 -37 69 0
-23 -32 55 0
-65 89 -99 0
-7 37 -69 0
1 8 96 0
-33 -72 100 0
40 93 96 0
-4 -24 30 0
-47 -77 -88 0
4 24 -38 0
9 34 99 0
-8 -24 29 0
11 79 91 0
12 51 54 0
-42 66 -73 0
19 22 72 0
-58 91 -93 0
-13 58 96 0
-12 13 72 0
-32 -56 -98 0
8 46 62 0
68 -74 89 0
22 -27 56 0
-1 -3 -43 0
-72 -86 90 0
68 90 -99 0
-14 -31 94 0
4 -9 77 0
33 -49 62 0
-15 67 -85 0
11 35 45 0
15 -36 80 0
-43 -44 -80 0
-58 63 72 0
61 77 -83 0
-9 39 -79 0
37 51 90 0
77 -78 -90 0
-6 -16 -20 0
-51 52 -88 0
34 -82 87 0
-48 -77 -91 0
10 38 81 0
57 -66 -68 0
-44 67 89 0
-64 -66 -72 0
6 -36 -41 0
-8 23 72 0
-12 -60 -100 0
-24 -56 -88 0
60 -83 -84 0
17 69 -99 0
-63 -73 91 0
48 62 -63 0
50 -59 -65 0
16 -32 84 0
-14 57 -77 0
-30 38 69 0
15 60 86 0
-20 39 -49 0
45 71 -86 0
-11 -14 20 0
44 -75 -98 0
-37 -57 72 0
-9 -44 -83 0
-42 53 61 0
-52 -62 -68 0
-17 67 -97 0
8 47 -78 0
-27 -37 44 0
48 56 -89 0
-19 -57 -70 0
-3 33 63 0
35 52 -86 0
37 52 77 0
33 51 -58 0
-24 -31 89 0
24 -62 -92 0
-22 -73 -84 0
-52 -70 -82 0
-53 -61 -76 0
88 92 100 0
17 76 -82 0
80 81 100 0
-13 -22 82 0
19 -40 -51 0
-18 86 95 0
29 59 69 0
-11 13 -66 0
-26 33 -63 0
-4 17 -90 0
37 45 71 0
23 -51 -65 0
-6 17 -75 0
-25 -27 82 0
9 -84 91 0
16 -24 -96 0
52 63 79 0
18 56 62 0
-14 -62 66 0
15 42 -99 0
-18 49 -81 0
19 -34 -91 0
-57 62 98 0
-32 59 -69 0
-17 62 -94 0
53 -73 -78 0
53 -69 90 0
44 71 93 0
-16 -70 -74 0
-21 37 -87 0
68 -76 -88 0
32 58 95 0
15 17 -29 0
-12 -29 -72 0
12 26 -82 0
2 4 40 0
-30 61 75 0
6 7 21 0
-47 -84 -92 0
24 56 77 0
71 72 95 0
-25 66 87 0
-10 -39 46 0
-3 30 38 0
10 -68 90 0
-12 -51 -70 0
26 -39 59 0
-25 -29 -73 0
-45 -54 -83 0
11 -18 -67 0
38 -50 -63 0
36 39 -83 0
-20 33 66 0
29 -58 100 0
40 -61 -80 0
-45 -49 -99 0
-54 -69 -93 0
-49 50 63 0
-47 60 -78 0
28 -39 49 0
60 63 82 0
7 -51 56 0
12 -62 67 0
11 -31 74 0
14 28 -31 0
-7 46 64 0
3 -25 88 0
-20 22 69 0
-31 -40 -96 0
9 21 99 0
-4 -9 67 0
17 66 71 0
46 -67 -90 0
-65 -70 -72 0
12 89 -99 0
-6 83 85 0
-26 66 -85 0
11 -62 77 0
-51 -61 76 0
-33 54 76 0
-20 66 80 0
-17 -89 91 0
20 60 87 0
10 84 -91 0
54 60 -71 0
31 -74 82 0
-20 37 71 0
-30 -46 -83 0
-3 -38 40 0
9 -10 -28 0
-24 58 -69 0
-28 39 55 0
-4 -24 88 0
-54 86 -92 0
4 46 -80 0
-42 -43 -50 0
41 70 -94 0
-61 65 -84 0
21 28 70 0
38 65 84 0
-23 -70 -94 0
-13 31 -71 0
48 -60 -85 0
62 -73 82 0
-9 -26 41 0
-20 -50 58 0
28 -59 -88 0
9 -32 67 0
-23 24 -30 0
-51 -91 -94 0
-15 77 87 0
40 -81 89 0
12 14 -69 0
-10 59 -85 0
-25 -61 70 0
-17 -20 71 0
-71 93 100 0
66 69 81 0
-50 -86 -99 0
-15 49 -61 0
26 76 100 0
8 -51 -74 0
-25 -43 -60 0
9 35 -57 0
-20 23 -96 0
51 -52 94 0
-20 25 76 0
5 -14 24 0
-2 15 -25 0
45 52 -71 0
36 -62 86 0
46 -67 -71 0
