p cnf 100 400
-9 64 87 0
-28 59 61 0
6 13 -25 0
-17 25 79 0
5 -50 62 0
52 -59 -61 0
2 7 69 0
-15 -53 -92 0
-8 -89 -92 0
5 -10 36 0
1 -18 82 0
26 -30 -92 0
-15 -26 80 0
-43 -75 76 0
12 21 85 0
42 -53 54 0
59 -77 80 0
-20 41 66 0
38 -40 -68 0
-34 -42 58 0
12 13 80 0
17 55 86 0
28 29 99 0
37 -63 68 0
-4 -11 15 0
41 54 -89 0
-52 -79 -93 0
31 64 78 0
-56 -82 99 0
4 -51 -86 0
-57 -71 -81 0
24 61 -91 0
54 68 90 0
-18 42 97 0
10 -24 -67 0
-27 -75 96 0
-3 -25 68 0
-29 37 49 0
6 -16 -89 0
16 -25 99 0
-8 25 -34 0
-68 -86 -87 0
16 45 -65 0
4 39 -51 0
-7 37 -100 0
27 31 -69 0
18 -31 -69 0
15 -69 82 0
-9 -17 -74 0
7 -13 41 0
-5 96 97 0
-89 -90 92 0
-8 -40 81 0
-3 18 -98 0
3 10 -61 0
-5 20 -65 0
66 69 72 0
5 9 47 0
-46 54 -83 0
61 84 -93 0
-20 28 65 0
8 -15 -41 0
22 -35 -61 0
35 49 -86 0
41 80 -97 0
65 -76 99 0
-43 51 55 0
9 -56 58 0
-18 27 -87 0
-10 17 43 0
-8 16 91 0
6 8 -48 0
10 -48 -52 0
60 76 81 0
-34 58 -72 0
35 69 97 0
-37 -63 100 0
18 -61 92 0
-11 -14 85 0
-42 -99 100 0
-24 -46 -47 0
1 -60 -90 0
-26 -50 -53 0
-22 34 94 0
-11 90 -100 0
-80 -91 95 0
21 59 -62 0
31 59 92 0
-28 -67 -71 0
12 -43 44 0
64 -96 97 0
-19 -70 -100 0
5 -14 31 0
13 67 79 0
40 -60 63 0
34 59 69 0
-32 93 -97 0
27 -34 45 0
-32 43 -96 0
16 49 91 0
-32 -95 -98 0
8 81 84 0
-20 -32 75 0
-4 -40 77 0
-71 -88 92 0
25 56 69 0
24 58 -88 0
-5 39 -48 0
-23 70 100 0
-27 -60 -68 0
26 -45 -68 0
1 -80 -100 0
-7 16 -72 0
48 63 78 0
-3 30 66 0
3 55 -100 0
-10 16 -92 0
9 -79 -86 0
-45 -81 95 0
2 -6 -35 0
-17 29 59 0
10 25 -77 0
-24 -27 -30 0
-4 55 -81 0
8 -27 -54 0
53 59 -71 0
-9 -17 -71 0
-50 53 97 0
74 -79 -92 0
9 12 -57 0
-5 14 -89 0
20 -60 84 0
52 -54 98 0
30 -80 99 0
-34 -54 97 0
-7 -46 -99 0
-63 70 92 0
25 -76 90 0
35 57 -99 0
28 -32 -55 0
-11 47 53 0
41 60 -71 0
66 -83 -85 0
-1 24 -26 0
21 88 94 0
47 -69 86 0
-1 10 26 0
-6 -14 19 0
-11 -65 -69 0
45 -66 83 0
-13 -37 71 0
67 -76 -93 0
-42 65 75 0
-5 83 -90 0
-17 18 23 0
17 -39 -53 0
-18 27 -76 0
31 -51 97 0
-24 -59 78 0
20 -55 98 0
60 68 80 0
-22 -61 95 0
-8 76 100 0
9 70 81 0
-22 -37 -60 0
20 -30 -69 0
5 20 57 0
-14 47 -68 0
36 61 74 0
3 -25 -77 0
12 32 -59 0
68 -75 92 0
-19 68 -86 0
17 73 -76 0
-8 -97 99 0
77 93 -94 0
-6 -22 72 0
22 32 -76 0
22 39 93 0
27 -29 -58 0
-9 27 39 0
-17 65 71 0
4 11 -29 0
