p cnf 100 460
-7 -39 -47 0
1 37 -49 0
3 -46 89 0
4 -18 39 0
1 31 96 0
-73 83 -97 0
21 27 29 0
-4 63 74 0
-49 64 91 0
5 40 51 0
-2 -13 83 0
-9 41 92 0
22 -39 74 0
21 78 -88 0
-40 69 -90 0
80 83 -86 0
5 16 81 0
62 -89 -100 0
41 71 -74 0
-49 -57 84 0
-23 77 -100 0
22 32 -54 0
-31 -40 56 0
-3 -6 -17 0
46 -71 -83 0
25 -68 75 0
-17 -26 -69 0
8 -38 -60 0
-3 -69 96 0
6 62 81 0
-2 72 -93 0
2 44 -62 0
33 43 -60 0
21 -47 76 0
-22 -30 -53 0
28 -64 -97 0
65 -85 86 0
-1 78 79 0
4 -27 -90 0
-9 62 -68 0
-19 25 48 0
-1 -39 67 0
-10 80 81 0
-27 -35 -36 0
13 -33 -78 0
-12 -37 72 0
-14 44 -93 0
6 -47 90 0
11 17 -65 0
-24 39 -75 0
-87 -90 100 0
-29 40 58 0
-42 80 -97 0
-39 -80 86 0
-4 -23 -56 0
50 -58 -68 0
17 -29 55 0
1 -70 -95 0
-59 -64 91 0
10 31 -39 0
20 -83 87 0
-4 16 -48 0
-10 42 -54 0
-49 65 -88 0
42 64 -98 0
-16 24 80 0
-6 -30 -67 0
8 23 -81 0
-13 -61 88 0
-56 -82 -100 0
18 21 82 0
32 85 -93 0
6 -7 43 0
-44 -53 -65 0
-27 49 -98 0
5 -46 77 0
5 -34 97 0
29 -43 75 0
-1 -6 -43 0
2 -51 -63 0
-61 -70 85 0
14 -56 95 0
-18 -64 89 0
-48 84 -99 0
21 60 -99 0
7 -10 33 0
-39 -49 80 0
21 -62 -72 0
19 -38 48 0
42 53 62 0
-4 28 -99 0
-26 -31 48 0
-24 -54 76 0
-70 73 82 0
51 -58 -59 0
-7 52 -99 0
-5 46 87 0
-8 45 93 0
-13 -49 -83 0
38 77 79 0
-47 66 -83 0
15 -72 94 0
-13 58 85 0
1 20 -100 0
17 -78 -97 0
-19 21 -66 0
-30 58 68 0
-23 41 74 0
-1 -3 81 0
14 -50 -99 0
-7 -24 -46 0
-40 81 -96 0
-7 -31 -74 0
-40 91 -92 0
-19 85 95 0
-9 -39 -62 0
15 40 -85 0
16 -62 -71 0
26 30 67 0
1 -66 89 0
-15 37 -47 0
4 -17 -27 0
11 22 73 0
-4 62 93 0
-43 69 100 0
-1 5 -49 0
17 -65 -77 0
-52 60 89 0
57 67 72 0
2 -48 -83 0
22 -82 99 0
12 -24 51 0
-2 -29 -88 0
17 61 65 0
23 43 94 0
55 -89 90 0
9 -11 37 0
-25 48 -75 0
3 -59 -78 0
50 80 -99 0
48 73 -79 0
20 -52 -84 0
-26 -35 -63 0
-29 46 -90 0
-26 51 -70 0
-50 52 65 0
-15 -19 -20 0
-28 -55 62 0
18 32 38 0
64 65 -83 0
-27 -36 47 0
56 -60 -82 0
20 29 64 0
-46 -64 -81 0
-2 4 78 0
-40 44 -87 0
-11 28 -51 0
11 -23 32 0
13 -16 -41 0
-7 91 -95 0
36 -55 92 0
77 -84 -99 0
-20 65 -76 0
6 -36 85 0
-5 6 -56 0
16 -70 -95 0
16 81 -89 0
23 -73 -81 0
5 -13 -82 0
-38 68 88 0
48 -58 88 0
-60 -73 82 0
12 43 -99 0
-3 -53 86 0
86 95 -99 0
32 -68 -71 0
-22 -53 74 0
16 -76 -79 0
-53 77 90 0
-19 35 -100 0
51 52 87 0
-14 63 -97 0
20 41 -67 0
-12 13 53 0
-18 -35 -45 0
43 50 -94 0
18 30 -43 0
7 14 85 0
25 31 -81 0
5 50 -87 0
59 78 -87 0
-35 -61 -86 0
8 -12 -21 0
42 -53 -74 0
-13 27 -93 0
-44 54 82 0
4 -11 -74 0
-67 -70 -74 0
-22 66 -82 0
12 31 -55 0
19 -21 38 0
21 82 -87 0
4 15 72 0
-35 75 94 0
47 -65 -91 0
-4 40 -61 0
-22 -44 -57 0
-7 63 90 0
2 -16 -63 0
1 2 -30 0
15 -17 35 0
16 -28 -67 0
-12 32 64 0
-48 86 -95 0
-3 -38 72 0
8 -54 90 0
-8 9 78 0
12 -62 -73 0
40 -66 96 0
-37 56 89 0
9 -74 -95 0
-7 -40 49 0
-33 68 -71 0
17 -68 -69 0
-64 75 76 0
16 40 -74 0
-8 -32 99 0
-18 46 85 0
36 43 -98 0
12 46 -71 0
-10 20 -35 0
-9 25 -28 0
69 -70 -84 0
27 79 -95 0
-9 -49 -74 0
16 -39 -65 0
6 7 47 0
-40 42 -82 0
-9 29 -100 0
9 -29 85 0
-21 47 67 0
-35 41 79 0
58 66 -82 0
45 87 -99 0
-1 26 80 0
-4 58 -92 0
9 71 -80 0
-54 73 -100 0
-11 -29 78 0
-9 -28 -70 0
18 32 43 0
20 -68 87 0
3 -67 93 0
-17 -49 -88 0
5 -31 52 0
24 -35 81 0
3 24 93 0
-5 -29 99 0
