p cnf 100 440
-60 75 -87 0
-14 26 -74 0
-22 -46 50 0
-41 61 71 0
-15 65 72 0
52 73 74 0
12 58 -89 0
-37 -55 -74 0
-32 -55 -77 0
4 32 -40 0
17 -18 -27 0
-35 -78 99 0
-53 58 -97 0
-48 79 92 0
39 49 -96 0
-75 83 -93 0
5 -6 -91 0
-29 -65 -89 0
26 -33 -38 0
17 57 -61 0
-18 -29 -80 0
-45 -91 92 0
-17 23 -85 0
-8 25 -57 0
-26 58 59 0
24 41 -85 0
10 -35 -98 0
-24 51 -89 0
-27 -54 -84 0
-41 42 -55 0
45 -46 99 0
-42 61 72 0
2 -8 16 0
-41 61 -83 0
57 65 -98 0
-8 33 -49 0
-3 -61 85 0
29 44 58 0
-45 85 -92 0
-49 62 -89 0
28 30 -65 0
-14 29 51 0
-40 -43 -59 0
9 -59 -72 0
15 -26 -27 0
51 67 90 0
5 -31 58 0
-48 50 -69 0
-32 42 62 0
-37 -46 63 0
-18 58 85 0
40 55 -62 0
-23 -49 -65 0
-10 -78 -94 0
-18 -83 -98 0
-44 -65 -71 0
-50 -93 96 0
24 82 -91 0
-1 -54 60 0
-7 61 77 0
22 31 90 0
-13 -69 75 0
-27 41 75 0
27 -68 -98 0
-3 -12 96 0
-33 -64 82 0
15 32 -72 0
-2 86 -99 0
-17 -68 92 0
10 -14 59 0
-58 -64 -81 0
14 42 -59 0
-30 38 -72 0
15 -26 86 0
7 -10 89 0
4 32 -89 0
20 31 -95 0
-14 37 -100 0
20 65 85 0
-15 46 -99 0
45 -46 81 0
-11 -33 -61 0
19 27 -67 0
-21 24 -100 0
-28 -50 -96 0
-25 31 -89 0
-38 -89 96 0
-6 -65 -97 0
-22 83 88 0
19 -28 -56 0
-17 -40 -60 0
8 -63 93 0
-26 -33 -87 0
83 -85 -94 0
-49 -77 99 0
-5 7 54 0
11 50 -73 0
6 -56 -70 0
-36 -67 -70 0
-6 -50 56 0
-7 -37 41 0
12 42 -86 0
1 22 80 0
68 73 -79 0
4 -24 58 0
21 -31 -91 0
44 72 83 0
13 37 48 0
10 27 60 0
51 76 -78 0
-22 45 -67 0
-34 -71 -89 0
18 -41 -44 0
-51 60 90 0
-8 20 79 0
19 43 -86 0
-13 -39 -73 0
19 32 91 0
12 -75 91 0
-32 -50 -76 0
-39 48 90 0
-54 -62 -83 0
-65 -78 -84 0
-43 62 70 0
