p cnf 100 440
32 63 69 0
-15 17 -80 0
-12 -52 54 0
-26 -58 -80 0
63 86 -100 0
15 -59 -100 0
-7 -34 73 0
39 78 98 0
-24 41 -81 0
13 -78 94 0
-69 -77 -94 0
-2 -27 -69 0
-31 -72 -77 0
-3 29 41 0
11 34 62 0
48 61 89 0
34 -51 97 0
-36 46 92 0
-14 29 -76 0
-38 -66 -94 0
58 -85 -88 0
15 -69 79 0
10 30 65 0
-39 76 -84 0
17 45 64 0
33 -37 68 0
26 -59 85 0
-34 58 95 0
8 -52 -63 0
3 -13 -79 0
-45 57 -74 0
-42 -62 67 0
-15 -30 52 0
8 -25 -83 0
-10 -28 71 0
17 -44 -65 0
-47 -67 81 0
-13 -17 75 0
51 85 92 0
-3 29 82 0
34 -53 -67 0
-29 -57 -77 0
-26 62 -80 0
13 42 65 0
-78 -82 -99 0
14 42 75 0
-10 19 -92 0
-5 35 -66 0
-6 -41 -84 0
7 -83 97 0
3 57 -60 0
7 39 41 0
-8 -33 34 0
-43 -57 89 0
19 -34 67 0
34 64 95 0
-11 56 66 0
1 21 -85 0
29 -54 -59 0
37 -98 -100 0
41 55 -62 0
19 58 97 0
61 76 -86 0
15 -45 78 0
-22 28 -80 0
-61 -74 -75 0
-7 -73 -85 0
-6 81 99 0
20 27 37 0
2 19 -75 0
-26 31 -33 0
23 -63 86 0
-10 -50 -72 0
11 -19 38 0
-29 -67 -75 0
-33 -45 -81 0
21 26 -28 0
6 -49 -96 0
50 62 -65 0
-38 85 100 0
14 -41 -97 0
45 63 79 0
-74 -89 94 0
-51 -67 -85 0
44 -50 -76 0
-16 39 -99 0
-25 29 74 0
6 28 -36 0
10 43 82 0
-14 -61 80 0
-29 -30 -35 0
11 -50 54 0
-40 78 -88 0
-30 -33 -100 0
-6 -62 74 0
-15 37 -56 0
32 47 84 0
2 32 -42 0
8 35 83 0
34 -38 53 0
-13 50 72 0
10 40 67 0
2 -5 41 0
-15 -19 46 0
1 -40 -72 0
-10 41 -85 0
21 36 -41 0
39 58 -60 0
-19 -35 80 0
63 64 -69 0
26 27 96 0
-55 -63 85 0
8 -41 -83 0
-51 -62 -64 0
-12 38 -46 0
-46 47 95 0
6 43 -88 0
-37 -61 -66 0
61 68 84 0
6 -75 -81 0
9 -31 44 0
-10 27 -47 0
20 69 86 0
-18 -55 -66 0
14 16 21 0
-16 -34 50 0
-7 -26 91 0
-28 -39 -98 0
-14 91 99 0
28 -88 -97 0
-26 74 99 0
-28 -35 81 0
-9 14 24 0
27 80 84 0
-53 75 -87 0
-3 -50 -60 0
61 -88 90 0
28 -44 -64 0
39 58 65 0
-86 -87 -96 0
-9 -40 -70 0
45 50 68 0
-19 -37 76 0
3 50 83 0
-2 34 66 0
-40 44 56 0
-7 60 85 0
-5 70 72 0
-61 -69 -75 0
50 83 -97 0
50 -82 89 0
-59 84 90 0
7 33 -47 0
3 -27 43 0
-18 28 -60 0
-60 73 -80 0
-19 -23 25 0
43 -89 99 0
-18 -21 -49 0
-42 57 73 0
9 30 -38 0
6 66 99 0
41 81 -87 0
73 -82 94 0
-4 24 -48 0
17 36 -91 0
13 23 -98 0
23 -61 -70 0
8 -21 81 0
67 91 -93 0
1 53 60 0
-15 -18 -71 0
51 70 -73 0
13 -14 36 0
-8 10 91 0
-13 56 -84 0
5 -25 -40 0
-34 -47 50 0
-9 33 84 0
-13 -71 -93 0
-16 85 -93 0
31 32 65 0
71 88 -96 0
-72 -97 -98 0
6 18 -59 0
-48 64 -99 0
-5 9 -22 0
49 61 68 0
8 11 -18 0
10 -55 -86 0
74 -75 -92 0
-6 -41 65 0
-18 -23 77 0
-18 66 -81 0
-11 60 -74 0
25 70 81 0
2 29 -61 0
49 -58 -62 0
-10 -48 -76 0
-24 -49 64 0
7 50 73 0
2 3 34 0
-30 -95 100 0
12 -65 71 0
-1 39 77 0
1 49 56 0
13 -24 -96 0
-49 52 -68 0
