p cnf 100 380
7 -27 -54 0
-9 17 70 0
35 62 -74 0
-4 41 71 0
15 -35 59 0
66 -68 95 0
-40 -44 67 0
-12 70 75 0
-21 58 -61 0
4 -62 96 0
-66 68 75 0
-2 3 -10 0
-62 80 87 0
21 29 -47 0
-2 -7 -26 0
-45 -54 97 0
8 -22 -90 0
14 37 49 0
-26 -61 -73 0
59 -72 -82 0
21 42 65 0
55 77 90 0
39 76 79 0
16 -32 75 0
39 62 73 0
2 26 51 0
-20 -54 -67 0
21 -69 -78 0
-3 -25 36 0
-21 -28 95 0
46 -60 -93 0
18 20 87 0
-69 -71 76 0
-46 -81 -85 0
52 -63 -96 0
-63 -69 85 0
-23 -63 -97 0
39 -48 75 0
-8 16 52 0
19 75 86 0
15 28 -30 0
54 -55 -73 0
-8 -39 73 0
1 -35 75 0
-6 10 -67 0
38 -55 59 0
-36 -81 -85 0
5 -35 -38 0
-11 -17 -30 0
-9 -57 -93 0
-44 56 -93 0
22 -63 68 0
9 55 -85 0
3 28 86 0
-18 46 94 0
34 52 73 0
29 33 -82 0
-39 40 44 0
-71 77 80 0
1 -21 81 0
14 -29 81 0
10 24 36 0
-36 82 -93 0
-44 79 -96 0
33 -42 -46 0
30 -46 -66 0
36 -51 98 0
-40 76 -92 0
57 69 -97 0
-56 62 82 0
21 22 -96 0
7 49 75 0
-22 -57 100 0
5 28 29 0
-77 96 -100 0
6 -9 -24 0
26 -36 -72 0
-45 52 76 0
20 -30 70 0
42 73 89 0
-32 68 89 0
-38 -42 52 0
-24 -34 -41 0
-34 44 46 0
19 27 66 0
-12 39 -64 0
22 24 -91 0
27 -63 91 0
-22 -89 100 0
11 24 -53 0
-30 38 49 0
63 88 92 0
22 37 99 0
-31 45 87 0
-15 40 -57 0
3 68 74 0
-6 37 -99 0
17 56 82 0
7 -67 -79 0
-11 16 -62 0
80 -83 -90 0
3 26 -91 0
1 20 73 0
28 32 -46 0
-26 -45 -90 0
9 -59 -62 0
23 50 -60 0
31 47 -53 0
-23 -57 -91 0
14 -71 76 0
-27 -36 47 0
10 -62 -81 0
-44 70 -95 0
-3 39 82 0
-32 48 -62 0
32 50 -56 0
62 70 -94 0
35 -81 -89 0
50 59 84 0
10 20 -83 0
37 -68 -94 0
11 -21 -64 0
8 -28 -54 0
5 -60 92 0
-31 -44 -60 0
-32 -33 44 0
14 31 90 0
-62 -76 -100 0
38 -90 95 0
20 -29 -48 0
21 37 -84 0
-10 -25 53 0
28 32 64 0
-34 -35 -81 0
-20 21 -37 0
-12 31 43 0
60 61 -84 0
6 88 98 0
-55 64 -79 0
-11 -33 41 0
3 75 83 0
-10 17 46 0
47 -68 77 0
-19 -83 -96 0
-35 49 79 0
-4 66 -95 0
-11 -13 94 0
6 -11 19 0
-61 -69 -98 0
13 17 47 0
64 -66 -78 0
-59 69 99 0
-36 55 76 0
26 -38 -92 0
-48 64 -92 0
-62 -66 100 0
6 12 22 0
-24 28 -97 0
35 43 -82 0
9 54 -59 0
10 22 47 0
21 -38 -87 0
64 81 98 0
2 47 -72 0
33 78 94 0
9 -21 65 0
13 14 34 0
-34 -62 74 0
-66 84 85 0
38 58 -69 0
