p cnf 100 340
35 50 82 0
-11 -17 75 0
51 -70 -81 0
80 85 93 0
-6 28 -41 0
-3 -59 -96 0
-21 -24 47 0
-8 18 94 0
16 25 32 0
7 45 92 0
12 62 89 0
18 61 95 0
34 -98 -100 0
-14 44 -95 0
60 -75 -80 0
-6 61 -88 0
44 94 -96 0
27 43 -60 0
30 -45 -75 0
3 -43 -64 0
26 -32 55 0
34 43 -49 0
10 -44 -46 0
-33 86 -91 0
24 34 -86 0
23 79 82 0
6 36 -96 0
52 -75 97 0
-14 41 -50 0
-7 59 -97 0
-58 -60 -85 0
5 -44 -95 0
44 52 55 0
-16 -18 -62 0
-61 -69 -81 0
13 71 95 0
-78 82 -91 0
-56 -77 89 0
68 72 -92 0
-1 6 -28 0
-26 -45 -76 0
29 -35 -90 0
-7 23 100 0
15 25 -61 0
-2 -84 -100 0
15 -45 -55 0
-63 65 68 0
-3 -52 -96 0
-57 88 96 0
32 58 90 0
-6 21 36 0
9 -90 -97 0
5 -51 100 0
-41 57 82 0
7 22 55 0
-39 -77 -86 0
25 -57 -82 0
-55 57 94 0
-17 35 -65 0
-6 14 -70 0
51 -53 82 0
-6 -8 -20 0
2 -62 96 0
-75 -79 -88 0
-68 77 99 0
3 -63 -73 0
-17 33 74 0
-31 32 -73 0
8 40 78 0
12 27 -66 0
-52 -67 77 0
-3 -64 87 0
-5 -41 76 0
-23 54 100 0
4 -33 -78 0
-31 51 54 0
13 45 -76 0
-17 45 -48 0
29 -41 -85 0
-15 -21 81 0
16 57 85 0
3 -27 66 0
-24 -52 80 0
36 45 47 0
7 36 85 0
2 13 23 0
5 12 20 0
10 39 77 0
10 24 92 0
-19 63 72 0
-50 59 -62 0
-3 -4 -17 0
9 58 -81 0
14 46 -52 0
-5 -19 75 0
35 38 -50 0
-10 46 53 0
-26 -52 61 0
-21 -62 66 0
8 67 -80 0
-8 -36 -96 0
-1 -23 33 0
-9 -28 57 0
18 -81 85 0
88 90 92 0
-14 -88 -92 0
36 -40 73 0
-45 51 85 0
9 -82 -83 0
-11 35 71 0
-66 73 -96 0
-27 -54 69 0
-1 25 60 0
1 -45 80 0
-2 -14 16 0
9 48 -67 0
-20 62 85 0
2 -33 -47 0
-84 -94 100 0
-4 -52 -67 0
48 -49 79 0
52 -64 -67 0
-21 27 -28 0
37 56 -72 0
-1 45 88 0
5 9 -21 0
6 -93 99 0
30 71 -76 0
19 -75 -77 0
33 79 -92 0
-24 -78 -83 0
-14 -39 77 0
44 76 -77 0
17 -56 74 0
24 78 -85 0
37 -40 -58 0
37 -41 44 0
-24 -73 88 0
25 -71 -80 0
-26 41 -69 0
-22 56 -64 0
75 87 -89 0
-25 -78 -95 0
44 -57 64 0
-39 -72 -86 0
5 -20 82 0
-10 -56 81 0
17 30 -39 0
1 48 55 0
-13 -27 -38 0
31 -33 76 0
-5 20 26 0
-45 -67 69 0
-37 85 99 0
24 53 77 0
-5 -22 91 0
-19 -55 91 0
1 84 88 0
10 -36 98 0
-56 -67 -79 0
-70 88 100 0
-22 -81 93 0
49 -52 59 0
36 -52 89 0
21 36 92 0
-7 -39 85 0
-26 -43 78 0
-19 -55 -70 0
-6 13 40 0
22 -33 94 0
30 33 60 0
3 51 -82 0
2 61 -76 0
-38 -75 -78 0
38 -77 84 0
-7 -72 -83 0
2 -79 -91 0
8 22 68 0
-2 11 59 0
-16 66 93 0
2 -6 -99 0
48 -61 -77 0
6 25 -37 0
1 -12 78 0
-9 -12 -90 0
-2 -32 55 0
24 -41 48 0
-17 -63 65 0
30 51 -93 0
-56 84 -87 0
-9 69 -78 0
68 70 96 0
-16 -24 75 0
15 41 -83 0
7 47 -90 0
24 -43 50 0
-36 -69 -78 0
-8 31 41 0
17 58 88 0
-68 73 93 0
-35 -43 98 0
40 53 -67 0
-22 29 -77 0
17 -28 70 0
31 93 95 0
-69 -71 95 0
