p cnf 100 580
-29 32 -46 0
-12 -37 -90 0
-33 35 -39 0
19 79 91 0
42 78 83 0
24 60 -69 0
-30 36 72 0
-17 32 100 0
-19 63 -97 0
-31 33 87 0
17 -71 74 0
-23 -53 84 0
29 74 -93 0
9 68 90 0
-29 79 -91 0
-3 -64 68 0
33 -42 -64 0
34 43 84 0
-35 -60 75 0
17 36 62 0
-7 -70 -71 0
20 -21 27 0
37 -58 -98 0
14 -51 55 0
-77 -89 92 0
8 -68 -88 0
-10 -13 -19 0
19 -29 84 0
-29 -34 37 0
-38 -71 97 0
-3 -60 68 0
49 -58 72 0
5 39 56 0
77 95 100 0
-18 -38 87 0
11 -39 -63 0
-40 62 -89 0
-43 58 -69 0
27 -41 67 0
-35 77 -92 0
-38 44 -49 0
-57 -66 94 0
-66 -79 93 0
28 33 41 0
18 82 92 0
20 61 87 0
6 20 -88 0
44 66 -96 0
-5 59 72 0
18 -27 65 0
30 50 -64 0
3 -14 -49 0
-45 -54 83 0
-18 33 -67 0
39 62 92 0
-29 -49 -85 0
-34 -64 -85 0
16 36 94 0
23 -45 -83 0
-23 76 -89 0
-33 53 -88 0
-22 -35 90 0
20 50 -76 0
-7 -37 92 0
8 21 75 0
-23 -64 -85 0
12 46 75 0
-22 -41 43 0
-28 29 -78 0
-33 92 -96 0
-79 -83 -100 0
-17 -63 -98 0
16 19 -37 0
-36 -52 81 0
72 79 98 0
1 -14 -29 0
16 21 -78 0
35 36 -74 0
15 94 -98 0
-5 -40 -46 0
-70 -72 83 0
17 -64 -78 0
-11 -55 76 0
-6 22 92 0
-9 -28 73 0
-12 52 -70 0
4 33 68 0
-10 -44 -54 0
41 -75 78 0
7 -24 91 0
6 -9 88 0
21 -43 77 0
-7 41 -58 0
58 -78 87 0
36 69 88 0
-9 -45 -94 0
-43 -70 -96 0
-15 -51 94 0
-45 47 72 0
-10 -60 -83 0
-31 -66 -98 0
6 -26 -76 0
-5 -16 -52 0
-15 -88 -94 0
-10 -65 85 0
1 45 -46 0
60 -65 -75 0
-47 -68 75 0
54 67 -94 0
-13 51 85 0
-32 63 -92 0
-7 -23 50 0
-32 38 -41 0
-23 46 88 0
23 32 -94 0
-39 58 86 0
-29 -57 79 0
-2 -76 -97 0
-19 -31 -86 0
-22 -40 82 0
13 -90 -92 0
-2 56 80 0
-37 67 -86 0
8 -55 -99 0
7 27 -97 0
-5 -35 -98 0
-14 45 -72 0
-36 59 -93 0
11 -53 72 0
48 -93 -99 0
-12 45 -57 0
7 85 89 0
-19 -66 -81 0
2 8 -65 0
-48 52 69 0
-30 -49 61 0
-52 59 80 0
-16 -21 46 0
9 -48 87 0
34 38 67 0
-28 -54 55 0
-24 -56 -62 0
-1 15 -41 0
3 74 99 0
15 78 95 0
-27 64 98 0
8 -32 -42 0
46 71 -80 0
6 30 57 0
15 -58 -62 0
-40 -44 -56 0
4 -16 -79 0
1 -4 13 0
-49 69 91 0
2 -5 21 0
-34 -51 98 0
16 -49 100 0
45 75 -87 0
-31 -80 86 0
44 47 -70 0
46 -77 87 0
-19 30 72 0
-32 52 -83 0
-27 -33 56 0
-50 79 -95 0
-14 -60 -98 0
24 44 -83 0
-59 -65 -71 0
-4 -14 96 0
-9 -18 -86 0
28 49 79 0
-8 47 51 0
-27 33 96 0
-57 -68 87 0
25 -58 61 0
42 -82 86 0
-54 -76 -91 0
19 31 -47 0
17 -63 64 0
-1 -86 95 0
-76 83 94 0
19 -37 -39 0
-1 17 77 0
29 54 -78 0
19 40 48 0
68 -73 -91 0
43 -85 -86 0
-12 -17 33 0
11 -21 -99 0
-67 73 99 0
53 -61 -88 0
48 70 -100 0
6 11 -33 0
4 42 45 0
11 17 -97 0
-16 -72 -94 0
-42 -46 -79 0
-31 -60 68 0
-3 -31 56 0
17 75 96 0
28 70 -98 0
-38 40 -45 0
-43 69 -76 0
