p cnf 100 320
59 -60 95 0
-12 -51 -93 0
-67 74 -83 0
-39 46 -96 0
12 -16 -17 0
7 33 34 0
-21 -46 -98 0
-13 -14 -44 0
-27 38 48 0
-17 -61 69 0
29 -30 67 0
-18 68 80 0
3 -55 -94 0
45 -65 89 0
17 -37 84 0
6 54 -71 0
8 -27 33 0
-26 66 72 0
4 28 45 0
16 18 39 0
25 -32 -83 0
-21 -37 -88 0
-33 -44 95 0
30 -44 56 0
-39 44 54 0
21 -46 -50 0
9 35 65 0
-4 -42 -85 0
-9 -58 66 0
1 -51 -83 0
-17 19 -96 0
-18 -85 89 0
-2 -81 93 0
7 -17 -35 0
-53 -74 91 0
11 22 -87 0
-6 8 -98 0
1 60 -69 0
-48 -52 -67 0
32 57 -66 0
-42 -71 -84 0
-5 26 -98 0
19 28 -37 0
17 36 91 0
-31 -63 77 0
14 18 -85 0
-47 -77 87 0
19 38 84 0
-43 48 72 0
-37 61 66 0
34 -53 97 0
-7 -15 -16 0
-2 -16 36 0
70 72 -83 0
48 -70 100 0
1 -5 28 0
-17 -24 -35 0
-58 -77 -84 0
25 -68 75 0
-8 18 -45 0
81 84 89 0
-14 17 -31 0
36 65 92 0
-48 59 60 0
5 15 -19 0
-5 -7 -43 0
-8 -34 -88 0
72 -81 94 0
-27 -49 -88 0
-18 -35 81 0
4 31 53 0
75 -83 -89 0
-60 -76 80 0
-47 -51 69 0
25 46 -52 0
36 -49 -88 0
30 -86 -96 0
-16 54 81 0
30 -76 100 0
14 31 36 0
22 50 91 0
-14 -31 -76 0
67 92 -98 0
-1 -67 -82 0
7 -61 94 0
-28 -77 93 0
-4 46 -68 0
-14 -49 61 0
-27 -54 -95 0
11 31 95 0
22 -61 -66 0
14 -17 47 0
16 -68 -95 0
-13 -88 94 0
4 32 82 0
15 -61 -73 0
31 -42 100 0
-28 48 92 0
-3 26 -83 0
-7 -51 -52 0
-1 -14 -41 0
-1 -17 34 0
6 20 -44 0
28 47 -49 0
9 50 -66 0
73 75 -80 0
-4 32 67 0
9 76 82 0
16 -86 -97 0
-62 77 92 0
-17 85 89 0
-18 46 67 0
-4 -42 88 0
9 22 56 0
36 -69 -82 0
23 -72 79 0
-6 -24 90 0
-27 -35 -95 0
15 43 -64 0
43 46 -79 0
9 -15 -42 0
-34 -55 56 0
6 44 82 0
51 -54 -89 0
4 33 38 0
-25 66 68 0
-7 -20 -94 0
10 13 -71 0
-19 -58 -72 0
6 60 -65 0
-12 -53 -70 0
-18 -62 73 0
-5 46 -48 0
