p cnf 100 400
25 -26 81 0
-27 -67 -90 0
20 -25 43 0
25 58 -99 0
15 -51 -82 0
16 19 90 0
-27 -53 -87 0
34 -67 -87 0
-56 -87 -90 0
20 -75 86 0
22 86 95 0
-49 -69 77 0
-1 4 63 0
-16 -71 -82 0
26 65 -76 0
26 -29 -50 0
12 -19 38 0
6 31 -48 0
-22 39 83 0
20 32 56 0
-3 26 -30 0
23 -46 84 0
-22 72 85 0
69 -79 -85 0
11 35 45 0
17 -23 -71 0
-52 -74 78 0
-19 -21 38 0
-7 47 -61 0
-37 -48 55 0
48 -86 -94 0
8 49 91 0
11 -33 95 0
-23 -46 69 0
-53 -86 92 0
6 -22 59 0
-22 -26 67 0
32 -47 87 0
7 17 -53 0
-6 -76 90 0
-45 53 90 0
71 -82 -85 0
-31 -61 75 0
-34 79 -82 0
12 63 -90 0
-20 39 -87 0
-6 45 -73 0
-25 66 -76 0
-48 59 -66 0
-25 -30 -55 0
-33 70 75 0
-42 -58 -64 0
9 -20 22 0
23 56 97 0
-9 20 -34 0
-40 51 -98 0
54 57 73 0
-19 -30 -69 0
-14 -77 -99 0
-10 14 -41 0
42 84 93 0
1 -7 81 0
-20 -79 90 0
-41 54 -67 0
18 50 89 0
-28 -78 90 0
20 23 -27 0
-5 -16 -67 0
29 33 -58 0
-13 55 98 0
-10 21 55 0
-2 16 50 0
-44 -49 93 0
-3 19 21 0
-37 57 -92 0
-40 42 52 0
-45 -75 -95 0
34 -66 -77 0
49 50 82 0
52 54 77 0
35 -43 -93 0
10 25 26 0
-36 -41 -76 0
-45 -47 61 0
-51 -72 -78 0
18 -25 -70 0
-13 -49 86 0
31 59 -98 0
16 21 -69 0
-4 31 68 0
32 -70 92 0
-19 -80 89 0
24 -44 97 0
-7 -42 -92 0
-27 35 72 0
-19 32 74 0
6 51 -89 0
-7 -39 63 0
41 71 -94 0
20 22 50 0
7 23 -84 0
8 15 -16 0
-38 -65 66 0
17 28 -54 0
-21 -50 -78 0
-19 98 99 0
25 72 74 0
-52 66 78 0
-6 44 -47 0
2 66 68 0
2 17 99 0
38 58 -61 0
-21 -62 67 0
-19 25 -29 0
-45 90 97 0
62 75 88 0
37 56 97 0
-14 -48 -85 0
55 66 -69 0
-21 63 93 0
3 -48 -85 0
-22 -75 -81 0
11 -18 39 0
-9 46 -90 0
15 -64 -79 0
8 21 65 0
25 -63 -88 0
-33 50 77 0
-1 -5 52 0
-11 -51 -94 0
-19 85 -96 0
-12 -79 -82 0
5 -86 -93 0
31 -33 -82 0
30 60 64 0
-1 -83 -96 0
-42 45 -76 0
-11 -28 44 0
-22 -57 96 0
-22 71 74 0
-50 64 -70 0
-21 46 -88 0
-22 23 -43 0
23 37 58 0
-29 -80 -91 0
12 36 98 0
7 28 -92 0
-57 59 82 0
-69 -87 -95 0
4 67 92 0
20 52 -79 0
56 -71 -75 0
23 40 91 0
4 -23 -31 0
-5 55 63 0
1 11 41 0
1 9 21 0
57 -60 94 0
26 -38 -60 0
62 64 75 0
34 -48 -100 0
61 -86 -96 0
32 -39 -88 0
-26 40 -51 0
43 45 -88 0
60 -75 -90 0
-27 34 -95 0
5 -24 -39 0
-16 -22 -76 0
7 56 99 0
59 -69 -92 0
19 45 72 0
-29 98 100 0
4 -34 100 0
-22 44 81 0
-49 -57 89 0
-11 -63 78 0
-54 86 96 0
-13 -14 -29 0
53 -98 -99 0
10 18 92 0
11 24 93 0
41 -70 -99 0
49 55 -70 0
-12 -61 67 0
30 -35 -80 0
-11 -38 -69 0
17 58 -93 0
85 -95 -97 0
-20 32 65 0
-5 39 94 0
-60 -99 -100 0
36 -39 43 0
41 42 53 0
-9 -77 92 0
30 -59 -96 0
25 68 90 0
-2 -84 -94 0
-42 71 -78 0
31 -85 100 0
33 58 -82 0
-19 -69 94 0
23 28 -89 0
64 80 84 0
34 -78 97 0
5 -17 -50 0
-35 69 89 0
22 41 -99 0
5 -60 -64 0
-10 52 62 0
64 79 -98 0
14 48 -99 0
-19 -21 83 0
6 -26 86 0
-1 7 70 0
-7 47 -53 0
26 -67 -91 0
-47 69 98 0
31 43 88 0
61 -64 85 0
6 16 49 0
-8 -56 75 0
3 32 -91 0
-9 48 -99 0
6 -76 -77 0
-9 64 -85 0
25 69 94 0
-27 34 99 0
7 11 76 0
-20 37 89 0
16 70 -80 0
-14 15 39 0
-7 -23 65 0
2 -29 36 0
-52 77 81 0
-27 28 -43 0
-24 49 85 0
26 -80 -87 0
-5 98 100 0
22 -36 -98 0
6 7 -59 0
-35 83 -85 0
45 59 -85 0
-47 -48 67 0
-63 70 87 0
-56 77 -87 0
-36 54 -94 0
59 83 -88 0
-13 -62 88 0
-37 -62 -73 0
26 -39 89 0
16 -22 39 0
31 -48 -67 0
1 32 62 0
-29 38 -58 0
17 -41 79 0
36 -60 -65 0
53 77 97 0
-70 -96 -98 0
9 -26 63 0
-28 60 -77 0
-33 93 100 0
11 -88 -97 0
42 76 83 0
-22 -59 -95 0
6 48 89 0
-36 59 -91 0
-41 -68 -77 0
-4 9 -33 0
-4 83 -93 0
46 -87 -97 0
-19 -67 -73 0
-2 -8 63 0
15 -16 -95 0
7 -80 -94 0
-61 72 92 0
-33 -87 -91 0
-28 -55 76 0
-4 -12 62 0
26 -42 -96 0
2 -53 81 0
11 -25 91 0
-5 -15 -25 0
41 51 85 0
-52 -57 68 0
-48 82 88 0
7 -16 -30 0
-30 -48 -96 0
23 -76 -88 0
-35 -58 -71 0
18 63 64 0
17 57 -74 0
10 -26 -30 0
-13 -82 88 0
-4 -15 18 0
-17 -28 97 0
-48 -59 -98 0
-19 -73 95 0
-31 -70 -83 0
24 -58 -61 0
-12 34 -67 0
26 47 -65 0
9 -25 -76 0
23 -24 -55 0
32 -75 -100 0
30 68 95 0
-11 -43 -96 0
-33 -60 63 0
63 67 81 0
-12 66 85 0
-22 -56 -59 0
12 -44 -66 0
9 -34 95 0
50 -73 -84 0
40 -56 -64 0
6 36 -66 0
6 -15 -64 0
-21 -53 -55 0
32 34 53 0
78 -87 97 0
-4 13 75 0
-8 16 78 0
-2 -57 74 0
4 -13 26 0
-80 91 100 0
3 26 -93 0
-65 -68 78 0
-3 -37 -88 0
-2 -3 65 0
-34 -50 -87 0
9 23 -36 0
14 71 -77 0
64 70 -92 0
24 25 -46 0
-12 42 -51 0
-47 59 91 0
22 49 50 0
15 78 -94 0
19 26 53 0
73 97 99 0
-13 40 -83 0
46 83 94 0
22 28 40 0
-43 50 70 0
21 -51 -62 0
-45 96 -99 0
63 77 78 0
-33 -59 -86 0
43 45 -76 0
-2 81 -83 0
-14 28 73 0
42 -64 -94 0
6 -32 -83 0
-58 81 82 0
-24 -63 -64 0
-15 -28 98 0
-3 -25 -29 0
1 -5 -27 0
47 -60 -94 0
13 -64 94 0
6 -50 85 0
-13 -48 78 0
-6 -63 66 0
3 -9 -78 0
-68 -83 88 0
27 65 -82 0
-31 -34 37 0
-19 -81 -96 0
12 -38 -58 0
-65 -88 -95 0
-40 -46 72 0
51 -60 -77 0
21 64 71 0
43 54 -83 0
-7 78 79 0
-1 6 -20 0
17 -24 43 0
65 84 -94 0
20 -24 36 0
-6 59 70 0
-49 56 76 0
-18 -27 -77 0
-2 -26 74 0
1 10 -95 0
-60 -62 93 0
-50 83 -98 0
41 43 94 0
12 -44 -84 0
40 -72 74 0
23 -30 65 0
-19 -33 -37 0
-5 9 -15 0
22 65 74 0
-47 -55 -79 0
-61 -65 -71 0
-62 -66 -74 0
-18 -58 -88 0
-27 63 -95 0
-23 -27 29 0
9 22 24 0
