p cnf 100 540
-34 37 90 0
23 62 65 0
-37 -42 -79 0
-49 -72 79 0
-72 75 76 0
-39 -95 -96 0
-13 50 83 0
-39 -56 78 0
11 -89 91 0
-35 84 97 0
35 -73 96 0
34 -74 88 0
6 27 -32 0
2 -37 49 0
-9 -12 35 0
-21 31 -50 0
13 -51 -67 0
53 68 96 0
18 -50 100 0
-16 20 -77 0
-3 -6 93 0
11 64 -93 0
28 -57 65 0
8 -32 -96 0
24 -62 78 0
-20 -39 -40 0
16 -93 95 0
31 42 -77 0
35 -90 97 0
49 -65 -84 0
-2 -33 -35 0
12 75 -99 0
-48 55 -74 0
-13 -22 27 0
-3 37 -88 0
-2 29 82 0
-13 -37 -89 0
24 -55 98 0
15 24 -44 0
-34 -43 -73 0
-22 -79 90 0
-2 10 99 0
32 39 -79 0
-23 63 -82 0
10 -18 30 0
-11 -58 59 0
27 -51 76 0
-25 -27 -92 0
-3 54 56 0
-7 -42 100 0
-19 78 94 0
3 18 -24 0
55 -81 -89 0
-53 86 98 0
-44 -57 96 0
19 47 78 0
-1 -11 -90 0
25 77 -99 0
-15 -63 73 0
-26 -33 91 0
-81 -83 87 0
-10 -20 -34 0
-74 -79 -88 0
-43 -50 99 0
41 -50 86 0
-33 50 -64 0
-35 -50 86 0
-43 -79 -95 0
52 -68 -88 0
12 16 -71 0
-73 84 -100 0
-5 7 -20 0
-33 -62 88 0
57 66 81 0
57 -63 81 0
39 -57 -73 0
-19 -38 92 0
76 77 -90 0
4 28 51 0
-11 -69 93 0
-28 52 88 0
-31 61 67 0
-36 -66 -85 0
62 -66 -93 0
62 80 -98 0
-13 -70 -76 0
-58 -61 91 0
-13 -21 -94 0
3 50 91 0
-17 31 48 0
-15 26 -58 0
32 52 -62 0
-27 -64 -85 0
-22 30 -82 0
7 -12 -63 0
8 -91 -96 0
6 -13 -99 0
-4 -31 55 0
-46 60 84 0
15 -75 -79 0
-48 53 84 0
-35 -65 71 0
-5 -40 92 0
-22 -45 97 0
-42 -67 -76 0
11 -45 57 0
74 -83 89 0
-3 -30 39 0
14 -20 -21 0
51 68 88 0
38 54 69 0
56 63 -88 0
52 60 89 0
27 62 99 0
15 -36 80 0
-23 -38 62 0
-35 -69 90 0
21 -47 90 0
3 -6 31 0
27 -50 66 0
-40 -91 -94 0
20 46 -49 0
-14 31 -100 0
-42 77 -80 0
8 23 65 0
16 -24 41 0
19 55 56 0
-76 82 -91 0
-24 -40 -84 0
3 43 73 0
15 55 69 0
-71 -72 84 0
1 37 -76 0
-38 40 60 0
4 -18 -60 0
-4 11 -97 0
13 -35 -73 0
55 -75 97 0
30 43 -74 0
13 -43 -53 0
-12 -37 66 0
40 43 -68 0
18 -25 45 0
-24 47 66 0
-8 25 -77 0
13 -44 -47 0
13 75 -92 0
1 -54 -92 0
-40 -60 75 0
-10 38 -84 0
-42 -47 74 0
-29 -57 75 0
16 78 -82 0
-36 58 -85 0
6 -47 48 0
40 -42 93 0
-14 -56 -73 0
-45 -53 99 0
1 -5 -83 0
-18 -74 -98 0
36 -67 87 0
24 50 67 0
26 36 93 0
10 -29 88 0
27 52 96 0
-1 80 -95 0
-7 -34 86 0
36 -60 82 0
