p cnf 100 500
22 64 91 0
51 56 59 0
-10 12 85 0
17 55 94 0
4 -10 -51 0
44 -51 97 0
26 -70 72 0
-1 -10 -91 0
-13 -15 -26 0
35 61 76 0
-3 33 -77 0
32 -66 -96 0
29 -75 -78 0
30 34 -83 0
-44 63 -79 0
6 -66 89 0
-14 45 -58 0
-30 -41 -93 0
44 -54 70 0
28 -51 -59 0
-13 57 88 0
33 39 -52 0
-22 52 71 0
-12 14 27 0
48 -55 94 0
73 -82 84 0
1 38 61 0
-41 -63 -78 0
-28 -42 50 0
-4 -68 -92 0
34 -42 53 0
14 53 87 0
-28 -43 81 0
12 -30 -91 0
15 28 -76 0
19 25 -35 0
58 -82 87 0
-16 -61 -77 0
69 -81 100 0
1 -14 -61 0
23 -54 75 0
-15 73 -99 0
-50 77 -82 0
15 -48 69 0
-87 -89 -90 0
-7 10 -89 0
7 -11 -94 0
-57 72 79 0
17 -48 68 0
-33 -49 -94 0
62 71 -95 0
75 83 91 0
80 -87 100 0
4 65 81 0
-6 -32 96 0
-12 20 53 0
41 -77 -96 0
18 -31 -66 0
-18 -70 -92 0
-10 13 41 0
-29 -71 79 0
-8 39 75 0
75 80 -88 0
1 -50 69 0
12 -53 62 0
3 11 20 0
-42 46 64 0
16 54 93 0
-47 -82 -94 0
51 -92 -98 0
7 52 60 0
-18 54 -60 0
13 -36 69 0
-24 -29 -75 0
24 44 85 0
-10 44 -94 0
-24 -36 83 0
79 -90 -91 0
38 51 -90 0
-39 -61 -94 0
3 41 85 0
63 84 87 0
-18 -40 48 0
-20 31 -98 0
-20 -66 -71 0
17 -71 -80 0
75 -78 -88 0
-39 -56 97 0
9 50 55 0
51 -63 -91 0
4 -21 87 0
4 -42 80 0
-5 38 100 0
-44 97 99 0
-74 80 83 0
67 -72 90 0
6 -25 -74 0
-13 55 69 0
-19 -43 76 0
21 67 -85 0
-20 -38 74 0
-25 -72 88 0
29 36 53 0
22 82 83 0
-19 26 39 0
23 29 94 0
71 -73 -94 0
-45 51 -54 0
-49 75 84 0
6 -52 -88 0
-10 87 -91 0
-7 -67 -77 0
-37 41 57 0
19 37 78 0
-7 -77 -80 0
-61 -75 80 0
17 73 -81 0
74 96 97 0
-30 71 -94 0
61 -97 100 0
8 42 -65 0
28 63 -99 0
1 61 66 0
-4 -13 -78 0
12 39 -43 0
-3 35 85 0
21 35 -66 0
-26 89 92 0
35 -38 -52 0
26 -52 -89 0
-47 -54 -59 0
-21 31 55 0
-6 -43 48 0
-18 45 -93 0
-34 60 -64 0
16 -22 97 0
-16 -91 92 0
4 54 66 0
4 -15 17 0
15 39 -49 0
-57 65 78 0
-43 44 63 0
4 -38 -85 0
50 62 -97 0
60 78 89 0
-5 8 73 0
44 -64 -92 0
74 84 -95 0
-24 -35 -56 0
-2 35 -68 0
-20 -27 88 0
58 96 -98 0
56 -58 78 0
5 -15 -61 0
2 -31 -94 0
-38 72 92 0
-36 -39 -88 0
36 -62 -98 0
49 -56 -94 0
30 -34 -43 0
18 -30 53 0
-2 14 86 0
-5 71 -92 0
-13 -89 93 0
-66 -80 96 0
-13 51 -79 0
24 -82 -86 0
17 42 46 0
38 -45 -49 0
12 20 -70 0
-7 -55 97 0
38 -49 -83 0
39 -66 95 0
13 -67 83 0
18 72 -75 0
35 -48 100 0
29 -33 65 0
-37 -84 97 0
11 -67 95 0
-30 -87 -97 0
12 -33 -68 0
14 -41 83 0
63 64 -99 0
-22 55 -98 0
-4 -6 -14 0
6 18 34 0
-2 -5 94 0
-18 27 -97 0
6 -69 74 0
-29 39 63 0
6 -23 -48 0
24 37 -67 0
-19 47 -48 0
-54 -60 68 0
20 61 85 0
12 -68 85 0
-1 50 72 0
24 -52 -54 0
4 16 -55 0
15 -52 -97 0
-64 -68 -81 0
-15 63 -84 0
-16 52 -59 0
-5 60 -82 0
-7 23 -39 0
-60 -82 96 0
20 21 23 0
-10 -55 -65 0
-3 -28 72 0
-84 88 96 0
13 -56 84 0
-28 63 -81 0
-14 -51 -70 0
-53 -54 82 0
-18 -26 61 0
6 15 -34 0
-6 -79 -80 0
-30 60 -99 0
31 41 94 0
8 -40 -72 0
-38 47 95 0
11 21 -57 0
44 53 -59 0
23 51 -55 0
15 81 -85 0
-43 49 66 0
15 -37 97 0
-20 59 96 0
46 78 100 0
-15 39 72 0
6 -56 -66 0
-50 -61 91 0
18 -73 -82 0
-20 -71 93 0
-4 -23 -24 0
-3 19 23 0
-18 79 -94 0
