p cnf 100 300
-2 3 -57 0
-19 59 60 0
3 -40 95 0
8 23 -78 0
-30 66 78 0
54 83 85 0
78 -81 85 0
-23 44 -45 0
-52 -65 87 0
-15 -22 -23 0
1 30 -33 0
-22 63 95 0
52 -57 71 0
-89 -91 93 0
-11 -71 99 0
-32 64 85 0
43 58 -92 0
35 78 -97 0
-36 -54 -84 0
-23 37 -54 0
-38 -74 96 0
-16 87 100 0
-11 -17 21 0
-23 -51 85 0
-5 18 36 0
24 50 51 0
-16 -80 -94 0
-12 -45 61 0
-21 67 -93 0
-44 -66 76 0
-28 75 -79 0
25 75 77 0
3 -4 31 0
9 -59 -80 0
30 46 -79 0
14 -42 -72 0
21 -46 93 0
13 61 -80 0
17 -49 -69 0
4 -20 -87 0
-33 47 -57 0
10 13 -44 0
4 88 95 0
-53 74 -90 0
-29 -79 -87 0
40 -47 81 0
52 -83 85 0
1 -22 43 0
-37 69 -88 0
8 11 76 0
-14 -22 74 0
46 -66 -79 0
-3 15 50 0
-31 -38 -95 0
23 84 -98 0
13 50 81 0
11 50 -59 0
-17 -39 -58 0
17 -41 54 0
55 -75 -84 0
2 29 -31 0
-38 47 54 0
-34 53 58 0
-2 -28 34 0
45 58 98 0
-20 68 -77 0
51 72 87 0
-5 -44 -84 0
15 -64 -97 0
8 9 -14 0
-12 -24 -42 0
-6 50 -61 0
11 -24 -28 0
9 41 -82 0
-43 45 -100 0
-48 86 93 0
30 -72 -95 0
61 -70 -90 0
8 -11 -30 0
76 83 -92 0
50 56 -65 0
-53 -57 -89 0
-38 -66 -73 0
2 -5 -56 0
-3 46 85 0
22 -48 99 0
9 -54 -91 0
-10 20 -64 0
-44 -71 -95 0
24 -83 -100 0
-1 -32 82 0
-6 -11 -52 0
3 28 60 0
-18 41 67 0
-27 33 -96 0
-37 43 -44 0
48 -51 57 0
15 36 48 0
75 80 -86 0
18 26 -78 0
-10 37 66 0
37 -46 96 0
-31 57 62 0
-48 -63 98 0
51 59 -77 0
45 -59 -98 0
3 48 -57 0
-11 26 30 0
-1 28 64 0
25 49 98 0
20 38 87 0
-12 34 -92 0
25 53 84 0
-8 36 -86 0
-60 61 -96 0
6 25 -30 0
-24 -40 71 0
27 -50 55 0
13 -37 97 0
43 -71 -76 0
11 -25 66 0
5 64 99 0
-33 -36 52 0
-15 31 96 0
-31 -53 62 0
-3 -38 -67 0
28 -57 -60 0
-6 -13 56 0
8 45 80 0
-7 18 -46 0
-42 -44 57 0
33 -57 70 0
-44 -45 61 0
12 37 62 0
25 -46 -93 0
4 29 -52 0
-11 -28 39 0
9 13 -98 0
10 36 78 0
61 79 84 0
-29 -31 67 0
-2 -76 -89 0
53 73 -84 0
-20 -53 81 0
37 82 89 0
-19 46 48 0
-37 42 -53 0
-3 -61 83 0
-32 45 51 0
59 -96 -97 0
-25 33 -47 0
-7 -77 -89 0
-24 -54 -69 0
-3 -48 56 0
-22 71 73 0
-29 -35 -86 0
5 -14 -95 0
68 -72 -85 0
-17 73 78 0
-4 27 -29 0
-20 -40 81 0
38 -47 77 0
-27 -80 -89 0
-5 31 -62 0
-37 -49 -85 0
-30 -55 57 0
13 -36 68 0
-6 22 -28 0
18 71 91 0
32 -93 97 0
61 -89 94 0
-31 61 -96 0
59 62 -80 0
-57 78 -97 0
-4 29 77 0
-16 76 -95 0
21 34 85 0
56 72 85 0
-14 45 -48 0
24 -37 -92 0
-37 -50 -73 0
-13 -32 -53 0
-43 -51 82 0
-18 -28 -32 0
-45 -47 66 0
-33 70 -84 0
14 -43 -46 0
37 -57 -72 0
-24 -51 -86 0
-36 81 -90 0
-34 67 -84 0
-13 -32 -55 0
24 32 -65 0
-19 -54 -89 0
32 58 80 0
-53 -64 88 0
45 74 98 0
-41 -57 63 0
-22 43 -71 0
12 41 65 0
33 36 -71 0
-15 -34 -96 0
-21 -56 59 0
3 51 80 0
-17 75 95 0
-18 19 27 0
-7 -36 50 0
4 -61 -82 0
44 69 74 0
-26 48 86 0
-7 -64 -72 0
33 52 -75 0
10 61 -94 0
12 14 -44 0
62 72 87 0
-20 21 76 0
43 75 -81 0
31 63 97 0
30 -54 78 0
11 -15 -21 0
-76 -82 -91 0
2 9 -75 0
-2 76 -78 0
-10 -15 -63 0
74 -82 99 0
13 77 -91 0
4 -42 91 0
-17 43 -80 0
-15 20 85 0
39 64 81 0
-1 -29 45 0
3 82 86 0
-20 21 -92 0
-37 42 57 0
51 68 85 0
-54 -62 -76 0
-2 26 -46 0
-3 51 56 0
41 -46 -71 0
-35 -44 -98 0
2 21 -45 0
59 64 -68 0
-2 -20 -27 0
-31 71 -85 0
-40 -46 -88 0
-9 49 83 0
-2 -34 -45 0
-20 34 -91 0
-58 -83 90 0
79 82 100 0
8 -39 -72 0
-11 17 50 0
-21 63 -85 0
-4 46 60 0
54 60 99 0
32 41 -43 0
-3 11 18 0
-23 -78 86 0
34 42 64 0
9 31 57 0
-27 -56 -61 0
-69 -83 -88 0
19 93 100 0
61 -66 84 0
13 -65 97 0
9 12 -76 0
46 60 68 0
-53 57 -81 0
-36 -38 83 0
-43 -55 -60 0
-5 -81 87 0
75 92 -98 0
-1 -28 37 0
31 35 -46 0
27 55 -79 0
25 -42 -97 0
-19 25 -74 0
-39 -67 -93 0
-12 28 67 0
-25 -63 76 0
-3 -18 47 0
15 95 -97 0
9 -12 -91 0
-2 -81 -88 0
42 62 83 0
12 27 100 0
